sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
mu nineteen seventy two ndakazyi kutalika kumvwa twaambo tunjitunji anguwe 	16	6783	Female	toi	221228-131959_toi_b9a_elicit_12.wav
utasukami zilyo zyakwe zilweela nkaambo nzilyo zyalweeno utalikataazyi kuti ube muvubi 	16	15450	Male	toi	220916-174104_toi_97d_elicit_37.wav
makani manji manji akakakananwa pele kwakalangika kuti nondo tanaakali kuteelela caka iikwaambwa 	16	7917	Female	toi	220906-211510_toi_707_elicit_11.wav
lino bana ba jakobo bakali ikumi ababili twenty three bana ba leya mbaaba rubeni mwana mutaanzi wa jakobo 	16	14633	Male	toi	221011-163041_toi_308_elicit_29.wav
mwaalumi uuli muyuniffomu amagilzi aasiya ulimvwi kunze kwa mwaalumi uusamide sikipa iiisubila alimwi anzyeete uukkede ansi 	16	11888	Female	toi	221213-103202_toi_b9a_elicit_11.wav
bakaamba kale kuti mwanaa nsya lyoonse ufwida kucizyalilo 	16	3924	Male	toi	220829-113431_toi_0ae_elicit_24.wav
makani aaya nkaambo wakazyi mbuli moyo wamusankwa wakali kuyanda kukwata mwanaakwe mbuwakabede 	16	7986	Female	toi	221228-100948_toi_b9a_elicit_1.wav
banyama bamusyokwe abayuni bamusyokwe cita mbobabede buya balaa kanunko 	16	5762	Female	toi	221214-101722_toi_b9a_elicit_16.wav
katuya ndilakweenzya kukamvwu kasubila lwando ulalindila 	16	5989	Female	toi	221228-190711_toi_b9a_elicit_5.wav
walo kuti ukamubuzye ncaakakucitila obuya 	16	2450	Male	toi	220825-180654_toi_0ae_elicit_23.wav
uulekelela mulandu ulayandaula luyando pele oyo uuindulula makani ulapambukanya bayanduna 	16	11910	Female	toi	221214-081355_toi_b9a_elicit_6.wav
bamapulisa cino cindi balomba banabuleya kuti bagwasye mumulimo wakuyandaula zigwebenga ezyi 	16	11207	Male	toi	220907-201714_toi_97d_elicit_29.wav
mukaintu watola cibbubbu mukaanda kajisi nkendulu zyotatwe mbuli umbi mukaintu ujisi gilazi yawaini mbwaanyamuna kuboko 	16	10821	Female	toi	221205-133657_toi_b9a_elicit_44.wav
mwaalumi uutonka pulemu yamwana kunkomwe mukaintu uula mwana musankwa kumpela 	16	8258	Female	toi	221212-132756_toi_b9a_elicit_11.wav
nkabela wakabungika zilyo zyoonse zyamyaka iili musanu aibili yaceo munyika ya egepita walondola zilyo muminzi 	16	11729	Male	toi	221011-181531_toi_308_elicit_48.wav
lino jehova wakali a josefa aboobo wakajana coolwe mung anda yasimalelo wakwe mu egepita 	16	10141	Male	toi	221011-174142_toi_308_elicit_35.wav
kana kasankwa kasamide zisani zisalala ulasotoonka atulampolini 	16	6715	Female	toi	221212-092637_toi_b9a_elicit_19.wav
waakuba amwana ayebo buya kukumanina 	16	2835	Male	toi	220824-212101_toi_0ae_elicit_35.wav
ndaamba nduwe lwando wakavwiila haamwaandwe cakurwenyuka nduwe cinyama ooinda kubija kuzinyama 	16	13521	Male	toi	220907-203915_toi_97d_elicit_38.wav
wakabona bana ba lwando balasobana azidooli zyabo mucimvwule camusamu wamango wakamvwa weetezegwa 	16	15858	Male	toi	220912-165131_toi_97d_elicit_18.wav
zilauluka mbuli sikwaze uuya kujulu utalyi zilyo zyasyacivulamwangu utasukami zilyo zyakwe zilweela 	16	20350	Male	toi	220916-174104_toi_97d_elicit_39.wav
ulelede mwana ujisi peni mumanza kazingaila a cibbokisi zyonse zyobilo zisitilidwe a pulanga 	16	11048	Female	toi	221210-181328_toi_b9a_elicit_17.wav
alimwi buzuba mbwatazyi kuti ndaleta mulandu 	16	2813	Male	toi	220829-115108_toi_0ae_elicit_17.wav
mwanaa nsya ufwida kucizyalilo 	16	2064	Male	toi	220829-113431_toi_0ae_elicit_8.wav
mwana uusamide nsuti yakudwaya yamubala wa nkwihyi kwihyi amana iisiya mumeenda atuninga twa mabala mabala 	16	10073	Female	toi	221213-094418_toi_b9a_elicit_15.wav
umwi mufwazi wangoma wakali kutegwa mugwagwa 	16	3017	Male	toi	220829-210823_toi_0ae_elicit_25.wav
wakati bazwa okuno nkaambo ndakamvwa majwi aabo aakuti katuya ku dotani amvwe obo josefa wakatobela bakulana bakwe wabajana ku dotani 	16	13408	Male	toi	221011-170850_toi_308_elicit_18.wav
ndabuka nguni ooyo nduwe lwando wakabuzya mutelampondo 	16	9755	Male	toi	220912-160501_toi_97d_elicit_39.wav
wakagusya kansando kanini akukabikka mukkomwi yajekete mwakali katobolo 	16	9982	Male	toi	220907-203915_toi_97d_elicit_0.wav
bana basankwa bobilo basamide zyisani zyisiya baloba nswi kumwi uusamide zyisani zyacikambwe ulalangilizya 	16	12160	Female	toi	221205-133657_toi_b9a_elicit_18.wav
inkamele zinyonsya zili makumi otatwe abana bazyo impwizi zili makumi one abacende bali ikumi imbongolo impwizi zili makumi obile ambongolo incende zili ikumi 	16	8326	Male	toi	221011-153723_toi_308_elicit_14.wav
kuli mweenzu uutiboole umunjizye akumutondezya kuzyuli nkondibalila 	16	10935	Male	toi	220912-174208_toi_97d_elicit_3.wav
mwaalumi uusamide sikipa iituba abulukwe bufwaafwi ulibambila kufwusa bbola 	16	6261	Female	toi	221213-100518_toi_b9a_elicit_1.wav
sikukwaba bbola ujisi yunifoomu iisalala ulakunkulikila kumbele kwa ngoolo 	16	9347	Female	toi	221212-085950_toi_b9a_elicit_8.wav
ulati bakanduuma pele teendakaciswa bakandiyasa pele teendakamvwa nsinsimuke lili nkayandaule cakunywa alimwi 	16	18944	Male	toi	220916-181440_toi_97d_elicit_11.wav
mabondo alacaala kaabwa 	16	1701	Male	toi	220829-113431_toi_0ae_elicit_31.wav
bumwi buzuba cifumofumo jumbabula wakati 	16	3607	Female	toi	221204-154324_toi_ee8_elicit_13.wav
umwi muntu amukaintu wakwe bakali mulweendo 	16	2790	Male	toi	220829-123454_toi_0ae_elicit_36.wav
kabunga kaba sikusobana zisobanyo kaima cakugalamana mumuunda kakuli nkamu yabantu kusyule 	16	8212	Female	toi	221212-145541_toi_b9a_elicit_9.wav
takalomenye pe takamuteeleli aboobo ulayeeya akujokelela namalelo ncotwaamba caambyo eci 	16	6534	Male	toi	220829-113431_toi_0ae_elicit_7.wav
cilaambwa kuti ulatuka buyo mbuli mandomondomo mubuzuba bwamvula mbwabede mwanakazi sikukazyanya 	16	16629	Male	toi	220912-191425_toi_97d_elicit_33.wav
wakali kuya buzumbauzya kuti naa nguni unga wamuswaya ciindi cakumazuba 	16	8734	Female	toi	221228-162240_toi_b9a_elicit_45.wav
amane wakakapakila naya kukabikka mujekete naakacili kucita zyoonse ezyi 	16	8938	Male	toi	220907-201714_toi_97d_elicit_43.wav
bana bali bone bachoja manchinga abo a kunyonena kazila 	16	5966	Female	toi	221210-143625_toi_b9a_elicit_23.wav
ndabona leza busyu kubusyu nekubaboobo buumi bwangu mpobucili 	16	9642	Male	toi	221011-153723_toi_308_elicit_34.wav
sena ulikazyi kaambyo aka mbokaamba 	16	2268	Male	toi	220829-210132_toi_0ae_elicit_43.wav
kunyina muntu uuleta caali mulandu cita zyinya lilike 	16	3584	Male	toi	220829-115108_toi_0ae_elicit_21.wav
bakatalika kumyontana milaka kwaciindi cilamfwu kumwi kabakumbetene 	16	5422	Female	toi	221228-181007_toi_b9a_elicit_26.wav
nkamu yabantu banji bali mun ganda kabalanga bbola iituba impati ikunkulika 	16	5830	Female	toi	221212-095755_toi_b9a_elicit_1.wav
mutengwana uupenzya mucetenyina uli mbuli imvula yamucobocobo litapi zilyo 	16	9778	Female	toi	221214-095919_toi_b9a_elicit_34.wav
bamwi bantu bacita kuti akwata umbi mukaintu uuya namalelo wamuleka kakunyina akaambo kaluzi 	16	6965	Male	toi	220829-113431_toi_0ae_elicit_4.wav
mwaalumi uli a matwi a donkwedwe usamide magilazi a ngowani yamubala wa fuleenke 	16	6511	Female	toi	221230-143938_toi_b9a_elicit_8.wav
ono mebo inga ndakubula ncezyi 	16	3539	Female	toi	221203-191722_toi_ee8_elicit_16.wav
ambeyo ndayanda kuli katukkala mukukkomana aluumuno 	16	6125	Female	toi	221228-181007_toi_b9a_elicit_48.wav
cikulukulu nenanda 	16	1111	Male	toi	220829-113143_toi_0ae_elicit_43.wav
nkabela israyeli wakaambila josefa kuti bona sa bakulana bako tabali mukweembela ku sekemu 	16	10844	Male	toi	221011-170850_toi_308_elicit_12.wav
nkabela wakamutansika munkalaki yabili njaakajisi nkabela bakali koongolola kubusyu bwakwe kuti amukotame 	16	14724	Male	toi	221011-181531_toi_308_elicit_39.wav
bamaalumi bobila bayoka nyama ambaula kumwi mwana musimbi kasobana 	16	5853	Female	toi	221230-122753_toi_b9a_elicit_12.wav
tee babwa mbabatasali banga kufwumbwa banyina walo nkutanta 	16	6216	Male	toi	220907-203915_toi_97d_elicit_43.wav
bukali bwamufubafuba bulaboneka ndilyonya pele musongo ulasisa insoni zyakwe 	16	7623	Female	toi	221213-151941_toi_b9a_elicit_11.wav
simeso asiya siya usamide magogo alimwi a juzi li tuba kajisi a kana kakwe kaniini kasimbi kalamasusu abaluka baluka 	16	11253	Female	toi	221207-171156_toi_b9a_elicit_19.wav
azisyu zyakuzilundu zyacelwa tubelele tulakupa zyakusama ampongo zilaleta muulo wamuunda 	16	2881	Male	toi	220912-191425_toi_97d_elicit_42.wav
abalo bakulana bakwe boonse wakabamyonta akulila alimbabo amane obo bakulana bakwe bakaambaula awe 	16	11162	Female	toi	221230-160247_toi_b9a_elicit_6.wav
inzya yawe mulimo wako uluuzyi wakaamba haamwaandwe kumwi kaseka seka 	16	9369	Male	toi	220912-174208_toi_97d_elicit_44.wav
ka bunga kabamaintu banakalindu basamide tulembo balikede mu mumunda wa bwizu a maluba luba mu ambulela izapaukide 	16	11865	Female	toi	221210-144236_toi_b9a_elicit_10.wav
basikwebelezya batamba nkamu yabantu bakkede mutupange twa n ganda 	16	5490	Female	toi	221212-092637_toi_b9a_elicit_18.wav
mupulisa wakayeeya kuti nkokuti haamwaandwe wakakamvwa kalangu kakwe 	16	10504	Male	toi	220912-165131_toi_97d_elicit_26.wav
nitwakali kweembela musyokwe ndakayeeya kaambo 	16	2404	Male	toi	220825-172540_toi_0ae_elicit_48.wav
nyika yoonse ya egepita ili kunembo lyako kazika uso abakulana bako mububotu bwanyika bakale munyika ya goseni 	16	12047	Female	toi	221230-160247_toi_b9a_elicit_48.wav
elyo sekemu wakaambila hamori wisi kuti kondeendela oyo musimbi nkamukwate 	16	10572	Male	toi	221011-160540_toi_308_elicit_15.wav
mwana musimbi uula masusu aatuba tuba uusamide cisani ca nkwihyi kwihyi ulasotooka acitulisyo ameso aakwe kajalidwe mbuli mbwaseka seka kajisilidi cibboodi cakubulo 	16	13544	Female	toi	221213-103711_toi_b9a_elicit_14.wav
ciindi coonse sizibi uleemuzya pele mululami ula pa takasyi pe 	16	13612	Male	toi	220916-174104_toi_97d_elicit_5.wav
buli mbuli bweema bwamuunda jehova ngwaalongezya leza akupe mume wakujulu 	16	7305	Female	toi	221230-113547_toi_b9a_elicit_39.wav
eelyo anywebo ti nkokwide kulivwukuzya nokuba kuti mwacili kuyanda kuliseenya akucena 	16	9143	Male	toi	220829-115108_toi_0ae_elicit_2.wav
utandipi bucete nanka buvubi undisanine zilyo zyeelede kuti ntakutisyi akukukaka 	16	16493	Male	toi	220916-171743_toi_97d_elicit_6.wav
mwaalumi uusamide cisani camubala wacikambwe wa mungunga waji alimwi akasoti kakudwaya ka nyanzabili uusamide magilazi mapati alimwi uladwaya 	16	11071	Female	toi	221212-132756_toi_b9a_elicit_16.wav
wakakwempa pepa atebule wawaala ankomeki yatii ngwaakali kunywa lwando 	16	9732	Male	toi	220907-203915_toi_97d_elicit_21.wav
mubwa ulasotooka mumuuya kaumigwa ameenda 	16	5308	Female	toi	221213-104742_toi_b9a_elicit_24.wav
alimwi a basimbi bambi basamide zisani zituba a zibbudula zya cikambwe 	16	4900	Female	toi	221210-172122_toi_b9a_elicit_25.wav
amane waunka kuya kulanga cigutumya ani kuti ncigwebenga 	16	5921	Female	toi	221228-151724_toi_b9a_elicit_34.wav
pele na basizibi mbobeendelezya bantu balatongela uuyandisya busongo ulabotezya wisi 	16	13362	Male	toi	220916-164149_toi_97d_elicit_24.wav
pele imbono zyabasizibi zilayobwedwa baluleme bulilu bunji mobuli munyika yabacete 	16	10164	Female	toi	221213-153046_toi_b9a_elicit_46.wav
ulandinamatila nkaambo ndamuzyalila bana balombe botatwe aboobo wakamuulika izina lya levi 	16	8916	Female	toi	221229-141356_toi_b9a_elicit_1.wav
musankwa mukubusyi ujisi cipulanga acibelesyo cakukosozya mapulanga kumwi kalumide musanga watombwe kumulomo 	16	8961	Female	toi	221230-120719_toi_b9a_elicit_47.wav
elyo wakati utatandabiki ijanza lyako kumwana nikuba kumucitila cintu 	16	5876	Female	toi	221228-201041_toi_b9a_elicit_12.wav
inga kuya kutu alwalo kumyuunda nkujana mumuunda 	16	3561	Male	toi	220829-121443_toi_0ae_elicit_48.wav
kankala kamusyobo wasikkaka kali mubwizu a ng ombe ya 	16	5739	Female	toi	221207-174147_toi_b9a_elicit_23.wav
mutolo ulaamba kuti kuli mulavu munzila kuli butambo mumigwagwa mbuli ikoma mbolizumuka 	16	3221	Male	toi	220916-183449_toi_97d_elicit_49.wav
ulabeteka makani aabo kulinduwe bika moyo wako kululayo akucenjeka kutwi kwako kumajwi aaluzibo 	16	9732	Female	toi	221214-090248_toi_b9a_elicit_15.wav
musimbi uujisi sikip iiisubila alimwi amsusu malamfwu aasiya siya ulilede acimpeelwa kakuli museenga kunsi 	16	9029	Female	toi	221213-091016_toi_b9a_elicit_2.wav
uzyila kwa haanjalika wakaamba caalama kumwi kamweta mweta 	16	6102	Female	toi	221228-094635_toi_b9a_elicit_5.wav
mpoonya awo bakabopa imbongolo zyabo amaila bainka pele kucile umwi wabo wakajula inkomo yakwe 	16	10867	Female	toi	221230-203112_toi_b9a_elicit_41.wav
alimwi musimbi waakwatwa kale kumbi 	16	2200	Male	toi	220829-115108_toi_0ae_elicit_37.wav
mbombuboobumbokabelesegwa kaambyo aka 	16	2087	Male	toi	220825-174423_toi_0ae_elicit_20.wav
aletelezye tucelo celo tuligwa kubana kuti mukeende 	16	3834	Male	toi	220824-212101_toi_0ae_elicit_27.wav
nibakapiluka mukuliseenya bakajana panda yoonse izwide mpongo akutakanisya zilyo zyoonse zyakali mumo 	16	8144	Male	toi	220825-174423_toi_0ae_elicit_35.wav
pele yebo wakatwaambila tobalanda bako kuti na mwanike wanu tasiki anywebo tamukooyoobona limbi busyu bwangu 	16	10821	Female	toi	221230-161409_toi_b9a_elicit_27.wav
wakati tola mwanaako simuzyalwaalike ngoyandisya nkokuti izaka ukainke kunyika 	16	9823	Female	toi	220929-204510_toi_97d_elicit_46.wav
mulandu wamucisi boons basazinyoko inga kabaubwene 	16	2994	Male	toi	220829-115108_toi_0ae_elicit_46.wav
mubwa wamungunga waji uusamide nketani yacikambwe iila zyina ula bbulungana mumunda wabwizu 	16	8507	Female	toi	221213-103711_toi_b9a_elicit_1.wav
nkabela juda naakaleka kulila wakainka ku timna nkobakali kuyunda imbelele zyakwe antoomwe amuzwalani wakwe hira mu adulamu 	16	14905	Male	toi	221011-174142_toi_308_elicit_7.wav
ngowani iituba alimwi amabbusu aatuba ufwusa kabbola kasobana cisobano cabbola iitw kuti tennis 	16	9823	Female	toi	221213-104257_toi_b9a_elicit_22.wav
awabili awatatu abasimatanga bakali musule boonse buyo wakabalailila kuti mbuboobu mbumweelede kwaambila esau mwamujana 	16	12636	Male	toi	221011-153723_toi_308_elicit_19.wav
cisusi camutolo cilamujaya nkaambo maanza aakwe alakaka kubeleka 	16	10685	Male	toi	220916-174104_toi_97d_elicit_4.wav
teecakalampa ciindi zyintu zyakatalika kulibonya 	16	3970	Female	toi	221205-195949_toi_ee8_elicit_45.wav
mukaintu uuccovwa ncinga mukanzila kamatombe mumabwizu malamfwu 	16	5150	Female	toi	221213-103711_toi_b9a_elicit_0.wav
cibeela cabili zyamumabbuku 	16	3312	Female	toi	221205-183240_toi_ee8_elicit_49.wav
sena tonababona bapati nobanga azyila musyokwe doono 	16	6193	Male	toi	220824-212101_toi_0ae_elicit_26.wav
kuli mwana musimbi ulaa masusu mabotu uusamide nkausu yamubala wanyanzabili asikipa isubila ulasobana mulubuwa lusobanina 	16	13340	Female	toi	221205-160542_toi_b9a_elicit_16.wav
baamba cintu cipya cibotu 	16	1633	Male	toi	220829-123454_toi_0ae_elicit_24.wav
a mwana muna asia baimikila kufotolwa kabalangide ku malundu azwide zisamu 	16	7554	Female	toi	221210-184158_toi_b9a_elicit_3.wav
nkabela mulangi wantolongo wakabika baange boonse buyo bamuntolongo mumaanza aa josefa aboobo kufumbwa cintu cakacitwa oko ngonguwe wakali kucicita 	16	16244	Male	toi	221011-180320_toi_308_elicit_9.wav
bumama taata ndijwi pati libike mumoyo 	16	3834	Female	toi	220912-144621_toi_707_elicit_25.wav
wakali mwana wakazwa mung anda mvwumbe caalama a haamwaandwe bakayandana akuzuminana 	16	11071	Female	toi	221228-095833_toi_b9a_elicit_48.wav
josefa mbwaakapandulwida balanda ba farao ziloto 	16	6738	Male	toi	221011-180320_toi_308_elicit_12.wav
lino juda naakabona wakayeeya kuti ngusimamambe nkaambo kavumbide busyu bwakwe 	16	9211	Male	toi	221011-174142_toi_308_elicit_11.wav
mpoonya awo bakanywisya wisaabo waini masiku ayo ngaonya nkabela mupati wakasika 	16	9823	Female	toi	220929-202615_toi_97d_elicit_0.wav
nkabela makani akaba ncobeni mbubonya mbwaakatupandulwida mebo ndakaboozegwa mumilimo yangu pele mweenzuma wakaanzikwa 	16	13362	Male	toi	221011-181531_toi_308_elicit_6.wav
alakwe hamori amwanaakwe sekemu boonse bakabajaya apanga elyo bakagwisya dina mung anda ya sekemu bamutola 	16	14406	Male	toi	221011-160540_toi_308_elicit_44.wav
waalumi muchembele wabika sookesi kukuulu kumwi kakkede mumuseenga 	16	7260	Female	toi	221212-085950_toi_b9a_elicit_25.wav
musanu aane amusanu alimwi wakazyala bana balombe abasimbi aboobo mazuba oonse 	16	11230	Female	toi	220904-182522_toi_0ae_elicit_3.wav
bamane buyo kulibanda baiombwana aba kwakalunda biyo kasuko kunsi amatende kuya kooko nkobakali kuyooswaya 	16	8916	Female	toi	220906-213431_toi_707_elicit_3.wav
lino masiku ayo ngaonya wakanyampuka wabweza banakazi bakwe bobile abalanda bakwe 	16	8326	Male	toi	221011-153723_toi_308_elicit_24.wav
usaanguna kuyeeya bana bakwe kwinda da lyakwe 	16	2881	Male	toi	220824-212101_toi_0ae_elicit_25.wav
koya kumunzi ukeete cisuwo 	16	1860	Male	toi	220829-121443_toi_0ae_elicit_12.wav
kabunga kabasikuvwana kasobana cisobano cakuuma ma kkaadi alimwi kabasola kuyungana kutegwa banyongane mucisobano 	16	10617	Female	toi	221213-112404_toi_b9a_elicit_23.wav
tiikwakainda aciindi cilamfwu alimwi kwakalimvwisya jwi lyamuntu ndime dakuungila nendikanana okuno 	16	16493	Male	toi	220912-160501_toi_97d_elicit_37.wav
nobakabuzigwa kuti muzwa kuli bakaamba kuti 	16	3153	Male	toi	220829-210132_toi_0ae_elicit_47.wav
musankwa uudukumene alimwi katambaika maanza ulimukati mwa hwili 	16	7464	Female	toi	221210-184158_toi_b9a_elicit_15.wav
bantu botatwe balimvwi alukwakwa mucisi cizwide zimwi zintu zya lubulo kakuli omwe uleebelela muzimagilazi zyakubonesya zintu kulaale 	16	12999	Female	toi	221212-125952_toi_b9a_elicit_7.wav
inzila zyoonse zyamuntu zililuleme mumeso aakwe pele jehova nguulingula myoyo 	16	12682	Male	toi	220916-171743_toi_97d_elicit_32.wav
ngooyu mulombwana uukkede mukati mwa n ganda yatilooli alimwi uuseeka seka ku kkamela 	16	11026	Female	toi	221212-151032_toi_b9a_elicit_22.wav
meso akali kuyoosya kulanga akah kusubila alimwi akali ameendeenda 	16	10912	Male	toi	220912-160501_toi_97d_elicit_5.wav
wakanjila mumugwagwa akutalika kutobela mootokala wakali kwiimaima kweenda wakawiinda kumpela 	16	17265	Male	toi	220912-165131_toi_97d_elicit_19.wav
kanunga kabamalumi badekede balakulya akantini 	16	5354	Female	toi	221207-181110_toi_b9a_elicit_1.wav
mbasilisi babanyama baamunzi twakaile kuzyibila biya sunu kayi mpotulida 	16	12137	Male	toi	220912-174208_toi_97d_elicit_39.wav
mukaintu uusamide sikipa iisiya utondzya mwaalumi uusamide sikipa yamyeengwe cimwi cintu mucitondezyo 	16	7260	Female	toi	221212-130445_toi_b9a_elicit_16.wav
ziendelezye isikati amasiku akwaanzaanya mumuni amudima nkabela leza wakabona kuti ncintu cibotu 	16	9959	Female	toi	221228-192906_toi_b9a_elicit_3.wav
mudaala chiingabacende wakaamba abuzuba bwamyezi tee kayi eeco caamba kuti kamutaninga unka kukubona 	16	10821	Female	toi	221228-183113_toi_b9a_elicit_14.wav
nkabela baya bateelela balavwuwa akumukazika moyobalati 	16	4560	Male	toi	220829-113431_toi_0ae_elicit_21.wav
wamvwa sena mbocaamba ino ambotukabelesya kaambyo aka 	16	3924	Male	toi	220825-174423_toi_0ae_elicit_4.wav
nsijisi maanu aabuntu nsina kwiiya busongo nsijisi luzibo lwa uusalala ngwani wakatanta kujulu akuboola ansi 	16	17038	Male	toi	220916-171743_toi_97d_elicit_0.wav
nobasika kulanga mwana ulamvwa kabalyoombookela kuti 	16	4923	Male	toi	220824-212101_toi_0ae_elicit_4.wav
mukaintu uusamide delesi lyamabala mabala weenzya cuuno akkona mumbali aamugwagwa kumwi mwaalumi uusamide sikipa iilamfwu ituba weenda kugama mugwagwa 	16	12659	Female	toi	221207-145254_toi_b9a_elicit_21.wav
imusankwa mukubusyi ulifwugeme kumbele a goolo lyacisobano ca hockey kumwi kajisi a kasamu kacisobano eeci 	16	8757	Female	toi	221230-132542_toi_b9a_elicit_15.wav
wakaambila labani kuti ino mulandunzi ngundabisya nkaambonzi nowanditobela obo cabukali 	16	10300	Male	toi	221011-123458_toi_308_elicit_12.wav
simweendaa like kaamutola kalonga 	16	2291	Male	toi	220825-172540_toi_0ae_elicit_21.wav
sikusobana cisobano cama honda amuzundano waloka ahonda yakwe alimwi ulaselumka ansi kakuli umwi uleezya kusyule 	16	10663	Female	toi	221212-125952_toi_b9a_elicit_2.wav
mwalumi usamide cisani cituba ajiini lya cikambwe ujisini mbobokoko a kana kasimbi kasamide delesi lya cikambwe a ngowani ya mungungawaji kabayabuyabwenda munzila 	16	12999	Female	toi	221210-142024_toi_b9a_elicit_28.wav
amisamu yamusokwe niyatakalina kumena nkaambo jehova leza katana kuwisya imvula 	16	8212	Female	toi	221228-193637_toi_b9a_elicit_4.wav
waamba aanga kuli uulindilila kufwa wakavwilla lwado kumwi kalibamba kukkala 	16	8916	Female	toi	221228-150641_toi_b9a_elicit_26.wav
elyo leza wakabbanuna meso aakwe nkabela wakabona cikala camaanzi wainka wazuzya 	16	9823	Female	toi	220929-204510_toi_97d_elicit_24.wav
sikweembela ng ombe wafwuuswa naali kuyanda kujatilila bbiza njatantide mumuzundano 	16	9324	Female	toi	221212-095230_toi_b9a_elicit_16.wav
muntu uusamide kalukwe kabazapawida amabbusu aasiya ulikkede munsi munsi ankamu mpati yabantu 	16	9324	Female	toi	221213-093545_toi_b9a_elicit_6.wav
muyaki usamide buluke bwa jini uliimvwi uluubilili kajisilidi acibulo acifwanikiso cadolopo 	16	10118	Female	toi	221214-095051_toi_b9a_elicit_23.wav
lino na mwatola oyu alakwe kuzwa kulindime alimwi bubi bwamujana muyooselusya imvwi zyangu abuusu mukabanda 	16	12999	Female	toi	221230-161409_toi_b9a_elicit_33.wav
mukanitu usamide cisani ci siya siya ulakuma kalizyo ka moya kumbele a bantu a mwalumi usamide cituba ulakuma harmonica alimwi aumbi uma bbanjo 	16	12773	Female	toi	221210-174855_toi_b9a_elicit_5.wav
umujate na walisyomezya mumwanakazi muzwakule muntu uufuma akulongezya mweenzinyina ajwi ipati 	16	15926	Male	toi	220912-191425_toi_97d_elicit_32.wav
wakalikoona abeenzinyina bobilo antoomwe bana bakalikukkala moomu mung anda bakali kkumi antoomwe aba cissy alimwi abalumi babo babwa botatwe kakkiti alimwi kaaze alimwi ampongo yomwe ncembele 	16	20804	Female	toi	220907-085934_toi_707_elicit_3.wav
wakakaka mupulisa kumwi kalanga mpotomona inga waaleta mali ku opesi yabweende bwamumigwagwa 	16	16493	Male	toi	220912-171124_toi_97d_elicit_42.wav
mufwambaane biyo taata buzuba bomwe tabubozyi uya kwi ya juunza taata langa ndapenga biya 	16	8280	Female	toi	221203-121206_toi_ee8_elicit_43.wav
lyoonse notucita mulimo wesu kuli zintu zyobilo nzyotubona 	16	7418	Male	toi	220912-174208_toi_97d_elicit_41.wav
jatisya milazyo yangu kuti upone mulao wangu ube mbuli imboni yaliso lyako 	16	7917	Female	toi	221213-122458_toi_b9a_elicit_2.wav
bakatola umwi aumwi ipanga lyakwe boongomokela munzi bajaya baalumi boonse 	16	10980	Male	toi	221011-160540_toi_308_elicit_43.wav
nkwaampa ampe mwanaangu nzibe na ncobeni nduwe mwanaangu esau na pe 	16	5853	Female	toi	221230-113547_toi_b9a_elicit_30.wav
muusimbi ulaa masusu malamfwu asiys siya avwumbide vwumbide kumeso ubikkide kuboko acamba 	16	9188	Female	toi	221205-204405_toi_b9a_elicit_1.wav
bantu bobilo babikide mitwe yabo atebule kakulinimulombwana uli mu jakete lya cisikili ulanga anze wabona zyendelo zibungene inchinga alimwi anhonda 	16	14338	Female	toi	221207-165029_toi_b9a_elicit_8.wav
musimbi uusamide bbikkini uleenda kumnkomwe kuli museenga mpoona amakumbi alalibonya 	16	7713	Female	toi	221207-150000_toi_b9a_elicit_9.wav
mwana musankwa uuli acimpeelwa canyanzabili ulampeeluka mumuuya munsi munsi a mukalila banyama 	16	7895	Female	toi	221212-125046_toi_b9a_elicit_3.wav
utabi umwi wabaabo bapa zitondezyo basyomezya kuliyila basizikoloto na wabula cakuliya 	16	16221	Male	toi	220916-174104_toi_97d_elicit_33.wav
cimbo cipati caali kusobanwa kaindi ncinande 	16	4356	Male	toi	220829-113431_toi_0ae_elicit_41.wav
kuminzi yoonse zilyo zyamyuunda iiengelede munzi wakazilondola mulinguwo 	16	7101	Male	toi	221011-181531_toi_308_elicit_49.wav
kuti wakaba bumbi kuzwa cindi ncaakamubwene mutelampondo 	16	7940	Male	toi	220912-174208_toi_97d_elicit_29.wav
njoobapambula muli jakobo akubamwaisya muba israyeli juda ibanyoko bayookutembaula 	16	8530	Female	toi	221230-145947_toi_b9a_elicit_26.wav
kuti kubukoko mwalwana amweenzinyoko umwi 	16	2200	Male	toi	220825-180654_toi_0ae_elicit_20.wav
nkabela zyoonse biyo nzyakajisi wakazisia mumaanza aa josefa walo mwini takwakaziba cintu neciba comwe ncaakali aco cita insima njaakali kulya 	16	15654	Male	toi	221011-174142_toi_308_elicit_41.wav
mwaalumi uusamide jansi iisiya bulukwe anzyeete iikasaala alimwi kali amwana aakwe musimbi bala sobana mpobasowela dooti 	16	11343	Female	toi	221212-124432_toi_b9a_elicit_8.wav
alimwi nkwali munyama aumwi ngobakabona utaciti mafwaafwa cita afwide mukalonga antela munsaa musamu 	16	9642	Male	toi	220829-113431_toi_0ae_elicit_13.wav
wakaamba mudaala chiingabacende aj wi liyubumuna bukali cileke kusobana tatuli waano akusowa cindi anduwe 	16	13249	Female	toi	221228-095833_toi_b9a_elicit_11.wav
kabotu mbwapona musankwa uukuyanda kuti kamutabuzyi munakukwatwa basankwa basipwekepweke 	16	6102	Male	toi	220829-205441_toi_0ae_elicit_16.wav
