sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
waakuba amwana ayebo buya kukumanina 	16	2835	Male	toi	220824-212101_toi_0ae_elicit_35.wav
lino walo mwini wakainda kunembo wakali kuya bukotama ansi ziindi zili musanu azibili mane wakasika kumukulana wakwe 	16	15949	Male	toi	221011-153723_toi_308_elicit_41.wav
mwaalumi uukkede mucuuno capulasitiki camubala wacikambwe uyupa cisyumani mukatiba kaali acuuno cimbi 	16	9301	Female	toi	221212-123117_toi_b9a_elicit_5.wav
wakabweza cifwanikiso akucimatika kukkabati amane wakasosoloka waakuyaama kubwaanda akutondezya 	16	14724	Male	toi	220907-201714_toi_97d_elicit_45.wav
elyo inzala niyakaba koonse koonse kunyika josefa wakajalula mavuko oonse waabila ba egepita zilyo inzala yakakataazya loko munyika yaegepita 	16	13408	Female	toi	221230-203112_toi_b9a_elicit_8.wav
alimwi na wayeeya bubi vumba mulomo wako ajanza nkaambo kusuka malili kulaleta maumba 	16	14928	Male	toi	220916-171743_toi_97d_elicit_29.wav
mukaintu uboneka mbulikuti usamununa na usama bbusu kumbele kwa cikwankwani 	16	7963	Female	toi	221213-085747_toi_b9a_elicit_5.wav
mwalumi walumuka mujulu kalakusobana skateboard 	16	4560	Female	toi	221210-144827_toi_b9a_elicit_28.wav
mizeezo uli mbuli mwana undiita zizyina zibizibi akundinonga kakunyina akaambo kalaa cisiko 	16	15087	Male	toi	220907-203915_toi_97d_elicit_48.wav
alimwi wazyalila jakobo mwana wabili nkabela rakele wakaamba kuti ndazundana 	16	7101	Female	toi	221229-141356_toi_b9a_elicit_12.wav
katobolo kumweenzyinyina inga ndakudubula awa bantu bali mucibuye kabataimvwide kulila 	16	13567	Male	toi	220912-160501_toi_97d_elicit_26.wav
alimwi asikipa iisubila alimwi kiituba ankumo mbuli bobakkede azitantilo zyan ganda 	16	7804	Female	toi	221212-132317_toi_b9a_elicit_22.wav
mwami kuti balo bakaunkide biyo kukusonda kakunyinacimbi ncibakajisi mumyoyo 	16	7418	Female	toi	221228-144729_toi_b9a_elicit_9.wav
elyo baya balavwuwa ajwi tete balalikombelela akwaamba kuti 	16	4287	Male	toi	220825-174423_toi_0ae_elicit_15.wav
lino nyika yakabija kumeso aa leza alimwi nyika yakazula luuni lino leza wakabona 	16	9075	Female	toi	220904-182522_toi_0ae_elicit_20.wav
ulizyi ayebo kuti kufwala ngoma mulimo muyumu uutola mazuba manji 	16	3993	Male	toi	220829-210823_toi_0ae_elicit_29.wav
tozyi sena kuti bantu bakabona nswi mumeenda 	16	2563	Male	toi	220829-113431_toi_0ae_elicit_12.wav
kuzyila ku amelika wakakabikka munkomwi yamukati yajekete 	16	10549	Male	toi	220907-201714_toi_97d_elicit_41.wav
tocizi wakasandula ncovamba pai va 	16	5104	Female	toi	221214-101722_toi_b9a_elicit_13.wav
wakajalula cijazyo cazyuli wasama nzyete yakwe alimwi wacenka mulimo wakwe kamamanino 	16	15540	Male	toi	220912-165131_toi_97d_elicit_14.wav
naakamana kumulailila wakanjila kuzyuli nkwaakali kubalila 	16	8303	Male	toi	220912-174208_toi_97d_elicit_4.wav
mpawo jakobo wakamubuzya kuti wence undilwiide izina lyako wakati ino nkaambonzi wabuzya izina lyangu 	16	15903	Male	toi	221011-153723_toi_308_elicit_32.wav
cilainda kugwasya kuzitobela zimwi ziyanza zyakatusiila sikale taata 	16	10050	Female	toi	221228-124509_toi_b9a_elicit_18.wav
uumukasya ulakasya muuwo uli mbuli mafuta mumaanza aakwe lubulo lulanona lubulonyina 	16	16584	Male	toi	220912-191425_toi_97d_elicit_34.wav
musankwa unenede uli a kutijana kuzyunguluka a bwizu musule a ma dangamwa 	16	6193	Female	toi	221210-175557_toi_b9a_elicit_0.wav
yaa twakaunka buyo antoomwe amwanooyo musyokwe 	16	2745	Male	toi	220825-172540_toi_0ae_elicit_46.wav
koya kumunzi ukeete cisuwo 	16	1860	Male	toi	220829-121443_toi_0ae_elicit_12.wav
omwe weebelela tiliki ya janza lyomwe alimwi umwi ulangide kumwi ulabalika 	16	8961	Female	toi	221213-085747_toi_b9a_elicit_20.wav
mbuli kayuni kapembelela na mbuli sikamembya mukuuluka kwakwe mbulubede lutuko lwabuyo talusiki pe 	16	17492	Male	toi	220916-181440_toi_97d_elicit_40.wav
wakafwumuna katambala munkomwi akutalika kulisinda misozyi 	16	6987	Male	toi	220907-201714_toi_97d_elicit_37.wav
pele hamori wakabaambila kuti moyo wa sekemu mwanaangu ulisukeme mwanaanu musimbi wence mumupe nguwe amukwate 	16	13816	Male	toi	221011-160540_toi_308_elicit_22.wav
ing ombe zili musanu azibili zibotu nkukuti myaka iili musanu aibili aalo makunka aali musanu aabili nkukuti myaka iili musanu aibili nkaambo ciloto ncimwi buyo 	16	19579	Male	toi	221011-181531_toi_308_elicit_20.wav
babungike zilyo zyoonse zyamyaka eyi mibotu iiti sike balondole maila mumaanza aa farao kuti kube zilyo muminzi babike kumbali 	16	11956	Male	toi	221011-181531_toi_308_elicit_30.wav
nibakooloka yakamwaambila nsolo kuti mbubo ino 	16	3062	Male	toi	220829-121443_toi_0ae_elicit_27.wav
ni mbona busiku bakoofwaala balanzya bbayibayi bamwi matriinga akasinka kale 	16	7554	Female	toi	220907-085934_toi_707_elicit_19.wav
inzila yabasizibi ili mbuli mudima uusia mbi tabezi kuli butezi mwanaangu swiilila majwi aangu 	16	11434	Female	toi	221213-115557_toi_b9a_elicit_14.wav
bamwi bantu nobabona bantu beenda muminzi yabo 	16	2949	Male	toi	220829-210823_toi_0ae_elicit_13.wav
kale kuti kuli beelela guwo kubbubbula 	16	2722	Male	toi	220825-174423_toi_0ae_elicit_17.wav
haatimba tanaakaninga salazigwa ono ngooyu mudolopo wabwezela musimbi 	16	7645	Female	toi	221228-105726_toi_b9a_elicit_37.wav
ncibotu utani kulondi kamulya ali mulukuba 	16	3675	Male	toi	220829-121443_toi_0ae_elicit_28.wav
inzila yabasikasampusampu ilipilingene pele milimo yabasalali ililuleme 	16	11774	Male	toi	220916-171743_toi_97d_elicit_38.wav
utasukami zilyo zyakwe zilweela nkaambo nzilyo zyalweeno utalikataazyi kuti ube muvubi 	16	15450	Male	toi	220916-174104_toi_97d_elicit_37.wav
watusabila kobikkilila muya wako kutegwa ubelesye ndatalika kukubeleka wakatyokezya haamwaandwe 	16	14520	Male	toi	220912-160501_toi_97d_elicit_13.wav
eclyo naakaakusika kumbele wakabbukila amunzi wabantu 	16	3108	Male	toi	220825-172540_toi_0ae_elicit_5.wav
lino yebo wakatwaambila tobalanda bako kuti amumulete kulindime nkamu bone 	16	6602	Female	toi	221230-161409_toi_b9a_elicit_25.wav
batengwana abavubi balaswanaana jehova ngumulengi wabo boonse 	16	11048	Male	toi	220916-174104_toi_97d_elicit_12.wav
ncotuti vuna silumamba sinzala utunda cibi 	16	2745	Male	toi	220829-123253_toi_0ae_elicit_3.wav
bamakaintu bobilo balikkede amusena nkobaulisya zyakulya zyijikidwe kale kabalanga tulongo longo kutegwa baule cakulya 	16	10504	Female	toi	221212-093156_toi_b9a_elicit_16.wav
mpawo wakatolelela bana bakwe bobile manase a efrai mu elyo jakobo wakalwiidwa kuti 	16	9483	Female	toi	221230-151048_toi_b9a_elicit_10.wav
babwa bako baya kudubulwa ntobolo kwainda mazuba otatwe alimwi biya tulijisi nguzu zyaku 	16	7486	Female	toi	221228-184203_toi_b9a_elicit_20.wav
jakobo mbwaakaswanaana a esau lino jakobo wakatambya meso aakwe 	16	9710	Male	toi	221011-153723_toi_308_elicit_38.wav
moota uusubila uulanzikidwe mubali mwajelele yamabwe kakuli musimbi ulebelela 	16	8280	Female	toi	221213-091016_toi_b9a_elicit_15.wav
amane waluba wide kuti ambeyo ndaluba ani mebo kali mumoyo 	16	4514	Male	toi	220825-174423_toi_0ae_elicit_7.wav
moonga waka gama kuseka akuti ndalida kupenga biya 	16	4492	Female	toi	221204-133851_toi_ee8_elicit_1.wav
nkabela kauli mudima atala lyamaanzi malamfu alakwe muuya wa leza wakali kukumba kumba atala lyamaanzi 	16	11184	Female	toi	221228-191455_toi_b9a_elicit_9.wav
imane yakamwaambila kuti lyoonse amana biyo mapopwe inga koboola mpamunya ano unakundijana 	16	6942	Male	toi	220829-121443_toi_0ae_elicit_18.wav
mulomo tabaambi nyeele ini pe 	16	2472	Male	toi	220829-123454_toi_0ae_elicit_23.wav
wakamupa waswanaana awe nkabela wakaminta kuzwa kulinguwe 	16	7101	Male	toi	221011-174142_toi_308_elicit_17.wav
bantu balalya mukafiteliya ijisi imutanda wacipulanga aciluli ca gilazi 	16	5626	Female	toi	221230-121748_toi_b9a_elicit_39.wav
elyo jakobo wakamyonta rakele wakwiila ajwi lyakwe walila nkabela jakobo wakalwiida 	16	9959	Female	toi	221229-142606_toi_b9a_elicit_16.wav
mukaintu uli a anvwi uli a ku vununa ma pepa a buku ku bana bakede kabunga a zyuno zya cikambwe 	16	11502	Female	toi	221210-175557_toi_b9a_elicit_18.wav
naakasika musyokwe wakali kuuma zisamu 	16	2359	Male	toi	220829-121211_toi_0ae_elicit_4.wav
wandinyonganizizya buzumi lwando tandeelede kupona atalaanyika mbul mboteelede kupona 	16	13136	Male	toi	220912-160501_toi_97d_elicit_15.wav
alimwi ing ombe zili musanu azibili zikotede zibi izyakasyaalila kuzwa nkukuti myaka iili musanu aibili 	16	13408	Male	toi	221011-181531_toi_308_elicit_21.wav
aboobo mazuba oonse kenani ngaakapona akasika kumyanda iili musanu aine akumi elyo wakafwa 	16	9120	Female	toi	221228-200327_toi_b9a_elicit_4.wav
muntu uusamide nzyeete lin gaima jansi ayalo in gaima a bulukwe ulisinteme ansi 	16	9937	Female	toi	221210-184833_toi_b9a_elicit_3.wav
muntu utanta mulundu mulamfwu uupapalete kumwi kajilisidi ntambo yakulikwabilizya 	16	8144	Female	toi	221230-123721_toi_b9a_elicit_47.wav
amane wakati ndiyeeya kuti badaala kuli cakabapa kuti baambe boobo 	16	5626	Female	toi	221228-182130_toi_b9a_elicit_45.wav
na bami bacita bubi ncisesemyo nkaambo bululami mbobukazika cuuno cabwami 	16	8122	Female	toi	221214-080256_toi_b9a_elicit_26.wav
mukuwa wakati ncibotu kamuya pesi mukaboole mbubwena mbomwaa mba munsondo 	16	7191	Female	toi	221203-160114_toi_ee8_elicit_27.wav
tusimpi atumwi twamisyobo misyobo cenjeka kutwi kwako ukaswiilile majwi aabasongo 	16	16198	Male	toi	220916-174104_toi_97d_elicit_26.wav
misunta yamaila mukati kamuunda elyo musunta wangu wakabuka waimikila amisunta yanu yakuuzyunguluka yaukotamina 	16	12795	Male	toi	221011-170850_toi_308_elicit_3.wav
wakagunwa kapati amoyo wakacisa kwiindilila naakacebuka wakajana meso oorse avwoomene kulanga nguwe 	16	9664	Female	toi	221228-162240_toi_b9a_elicit_24.wav
muntu wapenga lyoonse nguuyendela mweenzinyina 	16	2790	Male	toi	220825-180654_toi_0ae_elicit_40.wav
nkabela mukuzyala kwakwe umwi mwana wakazuluzya ijanza lyakwe lino sikutumbusya wakajata ijanza lyakwe 	16	11684	Male	toi	221011-174142_toi_308_elicit_29.wav
alimwi farao wakaambila josefa kuti bona ndakubika kuti ube mweendelezi wanyika yoonse ya egepita 	16	9801	Male	toi	221011-181531_toi_308_elicit_36.wav
pesi kotamvwi kuti caa mbanzi 	16	1610	Male	toi	220825-180654_toi_0ae_elicit_0.wav
nekuba kweenda amuntu silunyemo kuti utaiyi inzila zyakwe akulyaanga mukakole 	16	18081	Male	toi	220916-174104_toi_97d_elicit_32.wav
elyo bana ba israyeli bakasika kuyoosunza akati kabamwi basikusunza nkaambo kakuli inzala munyika ya kanana 	16	10254	Female	toi	221230-203112_toi_b9a_elicit_15.wav
bakajana yoonse nongo vacibwantu ivwunteme biyo musozya oonse wakalaa ciko tila lya 	16	5785	Male	toi	220825-174423_toi_0ae_elicit_36.wav
leka mubusongo bwako imbono zyabonwa buyo zilamana ndilyonya zilalicitila mababa 	16	15563	Male	toi	220916-174104_toi_97d_elicit_38.wav
pele takwakazijana pe lino naakazwa mucilao ca leya wakanjila mucilao ca rakele 	16	9869	Male	toi	221011-123458_toi_308_elicit_6.wav
ibbiza lisiya siya linunsya nunsya nsingo yamukaintu mbuli masusu aakwe mbwaaululuka 	16	7940	Female	toi	221207-145254_toi_b9a_elicit_6.wav
muli amulandu wakwiindilizya kubalisya mootokala wakaamba mupulisa 	16	9324	Male	toi	220912-165131_toi_97d_elicit_33.wav
kuti atakucimwi akukusula mbuli inkoli na ipanga na muvwi uubosya mbwabede muntu uulengelela mweenzinyina kaambo cakubeja 	16	19624	Male	toi	220916-181440_toi_97d_elicit_29.wav
bumwi buzuba sulwe wakaunka kuyoos waya mweenzinyina ciindi camasiku 	16	5354	Female	toi	220906-213431_toi_707_elicit_18.wav
bamaalumi bone bobilo kajisi magita balsobana kumbele lyabantu banji kumwi bantu bambi kabatambikide maanza akulangililzya 	16	12886	Female	toi	221207-150000_toi_b9a_elicit_11.wav
nkabela balanda basimbi abana babo wakababika kunembo musule lyabo wakabika leya abana bakwe musule lyabaabo wakabika rakele a josefa 	16	6420	Male	toi	221011-153723_toi_308_elicit_40.wav
utayubununi makani aasisidwe aamuntu umbi ambweni uukuswiilila ulakuusya insoni 	16	13748	Male	toi	220916-181440_toi_97d_elicit_21.wav
mulombwana ulakwenda mubbuwa kakuli kuli bantu balindila mota musyule lyakwe 	16	7101	Female	toi	221210-150640_toi_b9a_elicit_25.wav
ntootu tusimpi atumwi twa solomoni ntubakalembulula bantu bahezekiya mwami wa juda 	16	11593	Male	toi	220916-181440_toi_97d_elicit_13.wav
baunke kulingula bacembele nkuya kujana nombe bakazitanda 	16	4787	Female	toi	221204-133851_toi_ee8_elicit_10.wav
alakwe hamori amwanaakwe sekemu boonse bakabajaya apanga elyo bakagwisya dina mung anda ya sekemu bamutola 	16	14406	Male	toi	221011-160540_toi_308_elicit_44.wav
atunyamuke tuye ku beteli nkayake cipaililo cibe ca leza oyo iwakandivuwa mubuzuba bwamafwabi aangu iwakandisindikila mukweenda kwangu koonse 	16	16198	Male	toi	221011-163041_toi_308_elicit_4.wav
mwaalumi uusamide bulukwe busiya utanta bwaanda bwamabwe 	16	4945	Female	toi	221212-121357_toi_b9a_elicit_19.wav
konywa nsyiimbi kutegwa ulimvwe kabotu wamana uyaambile nyika 	16	7214	Female	toi	221228-175149_toi_b9a_elicit_13.wav
taakwe busongo taakwe luzibo taakwe lulayo lukonzya kubisizya jehova 	16	11071	Male	toi	220916-174104_toi_97d_elicit_9.wav
bamapulisa tabatuyeeyeli naaba aniini zyoonse ezyi zyobilo tulazicita kabota kabotu 	16	11638	Male	toi	220912-174208_toi_97d_elicit_43.wav
alimwi balanga kuli caalama ncamasimpe eco caalama hena bakabuzya bakaapanyina cakunyandwa 	16	8122	Female	toi	221228-100948_toi_b9a_elicit_18.wav
alimwi ndajava a dakuungila uutegwa mutelampondo mujayi uuluulwa nkaaambo nguwanyonyaula caalama 	16	17787	Male	toi	220912-174208_toi_97d_elicit_24.wav
tantamukila oko alimwi bakati oyu muntu wakeza kukala kala akati kesu lino sunu 	16	10663	Female	toi	220929-200958_toi_97d_elicit_12.wav
bana bobilo bali mubulo kabajisi mabbuku ajisi zintu zisesya 	16	5966	Female	toi	221212-093156_toi_b9a_elicit_11.wav
utandipi bucete nanka buvubi undisanine zilyo zyeelede kuti ntakutisyi akukukaka 	16	16493	Male	toi	220916-171743_toi_97d_elicit_6.wav
nkaambo wakali kuyeeya kuti ambweni ulafwa alakwe mbubonya mbuli bakulana bakwe 	16	9937	Male	toi	221011-174142_toi_308_elicit_4.wav
ngozyi kuti ulalula mudaala wakali kuya bucimwa ono mukaintu wako naakafwa haatimba tonookasalazigwa 	16	10890	Female	toi	221228-125403_toi_b9a_elicit_0.wav
nkaambo ulayeeya yeeya mumoyo wakwe ulaamba kuti kolya akunywa nekubaboobo moyo wakwe tuuli ayebo 	16	16720	Male	toi	220916-174104_toi_97d_elicit_40.wav
akukasibika kuti bazikufume kulisya bana buntu 	16	2881	Male	toi	220829-121443_toi_0ae_elicit_44.wav
pele oyo uulyaambawida akuleka ulafwidwa luzyalo uli acoolwe muntu uuyoowa lyoonse 	16	12909	Male	toi	220916-164149_toi_97d_elicit_7.wav
pele impindu yasizibi njiibusya bubi uubika moyo wakwe kululayo uli munzila yabuumi 	16	9869	Female	toi	221213-134611_toi_b9a_elicit_2.wav
basimbi bobilo balangula njili a mushele umwi wainka kulanga mwenzinyina nchali kutondeka a limwi ulakulangisisya 	16	10890	Female	toi	221210-172122_toi_b9a_elicit_19.wav
notwaamba kuti cikulukulu neranda tulaya yuuya muntu 	16	3856	Male	toi	220829-113431_toi_0ae_elicit_0.wav
kakuli mwana musankwa uusamide sikipa iituba abulukwe bwa jiini uuya buselemuka 	16	6034	Female	toi	221212-145541_toi_b9a_elicit_12.wav
pesi kumulanga biyo wakali kweelela kuba cigwebenga 	16	4401	Female	toi	221228-151724_toi_b9a_elicit_19.wav
mbombuboobumbokabelesegwa kaambyo aka 	16	2087	Male	toi	220825-174423_toi_0ae_elicit_20.wav
ti kulampa kaindi uva kuboola mulandu tuuligwi cucu 	16	5603	Male	toi	220829-115108_toi_0ae_elicit_31.wav
kufwa bamwi bakali kukolwa micelo 	16	1678	Male	toi	220829-121211_toi_0ae_elicit_2.wav
pele uli acoolwe kufumbwa uubamba mulao majwi luzutu taakonzyi kwiiyisya mulanda 	16	13045	Male	toi	220916-164149_toi_97d_elicit_39.wav
ndilizyi mbolimvwide ono pesi taku mpora ridene ambeyo mbondilimywa kukaambo nkeena aka 	16	10890	Female	toi	221228-104522_toi_b9a_elicit_21.wav
pele cilamukataazya kuliboozya kumulomo wakwe mutolo musongo mumeso aakwe mwini 	16	10821	Male	toi	220912-191425_toi_97d_elicit_9.wav
kwakaceede biyo mwezi omwe kuti atumbuke kwategwa wakafwa nkaambo kakuti moyo wakayaswa cindi zigwebenga 	16	13022	Male	toi	220907-201714_toi_97d_elicit_26.wav
mwana musankwa usamide sikipa yamyeengo myeengo uzwisya zyilitulisyo acuuno cacikambwe 	16	7736	Female	toi	221230-122753_toi_b9a_elicit_18.wav
kuyanda akati kabo mpawo jehova wakaamba kuti muuya wangu tuukooyookazyanya 	16	9347	Female	toi	220904-182522_toi_0ae_elicit_10.wav
kuya kulinda nkolola yabukoko kumunzi kwa syamulipwe 	16	4719	Female	toi	221203-160114_toi_ee8_elicit_30.wav
mupati wati mwanaangu wakavuwa kuti mpondi wakati bona ndacemaala nsizi 	16	9143	Female	toi	221230-113547_toi_b9a_elicit_4.wav
ngwani wakajata muuwo mumaanza aakwe ngwani wakaanga maanzi mucikobela 	16	11729	Male	toi	220916-171743_toi_97d_elicit_1.wav
balatongooka kapati kukaambo kakuti nsesalede 	16	4945	Female	toi	221228-181007_toi_b9a_elicit_34.wav
lwando nobabetesi nguwaaletelezya imfwu zyoonse ezi kutalikila kuli caalama 	16	9914	Male	toi	220912-174208_toi_97d_elicit_10.wav
sa tozi majwi oonse aa leza alasyomeka nintobo kuliboonse bacijila kulinguwe 	16	12954	Male	toi	220916-171743_toi_97d_elicit_3.wav
sibbuzya takolwi bowa 	16	1520	Male	toi	220829-204606_toi_0ae_elicit_1.wav
nkabela bakali kulya caabilo cabo farao ncaakabapa aboobo teebakauzya nyika yabo 	16	7940	Female	toi	221230-151632_toi_b9a_elicit_22.wav
taku mpomwindene adyabulosi wakacenga ba adamu a yeva kumalengelo ulimvwide ociyanga webo 	16	10753	Male	toi	220907-203915_toi_97d_elicit_28.wav
mubwa uusiya siya alimwi kuutuba wasotooka musemu wamabala aasubila mungunga waji alimwi auutuba 	16	11026	Female	toi	221212-150524_toi_b9a_elicit_23.wav
amba kuti zyabusaasa nzeziyooba zyakuvola zyako lino imbelele zyoonse zyakazyala zyabusaasa 	16	9801	Female	toi	221230-210020_toi_b9a_elicit_20.wav
uusya cilindi ulawida mulincico uukunkulisya ibbwe lilamupilukila 	16	13657	Male	toi	220912-191425_toi_97d_elicit_19.wav
aletelezye tucelo celo tuligwa kubana kuti mukeende 	16	3834	Male	toi	220824-212101_toi_0ae_elicit_27.wav
mupulisa wakayeeya kuti nkokuti haamwaandwe wakakamvwa kalangu kakwe 	16	10504	Male	toi	220912-165131_toi_97d_elicit_26.wav
mubwa mupati usiya siya ulakusola kujata kabwa kashonto musule 	16	5376	Female	toi	221210-183518_toi_b9a_elicit_17.wav
mung anda ilida ya roppolo pizzeria ilijukide masiku akupa bantu cakulya 	16	6602	Female	toi	221205-215917_toi_b9a_elicit_8.wav
kakulenga muntu wakapenga mumoyo wakwe nkabela jehova wakaamba kuti bantu 	16	8734	Female	toi	220904-182522_toi_0ae_elicit_15.wav
musimbi uli a susu damfu lili mbuli muchila wa ngulube a ci bbeke cijisilini a ka po ka mukuba 	16	8439	Female	toi	221210-172122_toi_b9a_elicit_24.wav
cimwi cindi mwanaako ulilomenye kapati cimwi ciindi talomenye ulabba antela mundwani lyoonse 	16	8485	Male	toi	220824-212101_toi_0ae_elicit_14.wav
mukaintu naakwatwa kwatwa ulayandwa kapati kumulumi 	16	3698	Male	toi	220829-123454_toi_0ae_elicit_31.wav
niya kasika muntu wakatalika kusibila akuti zwii nakee 	16	5150	Male	toi	220829-121443_toi_0ae_elicit_7.wav
mwana musimbi uusamide sikipa iisiya acipoompo cacikambwe ulikkede ancinga yamavwili one kumwi kwaanza kwakwe kakujisi acaanza 	16	11706	Female	toi	221205-212020_toi_b9a_elicit_21.wav
tituntwi matuntwa tuntwa doono nombe zyasika masikati 	16	3856	Male	toi	220829-115108_toi_0ae_elicit_12.wav
nkabela cipanzi canyika mpaakayakide zilao zyakwe wakacuula kubana ba hamori wisi sekemu wakaula amali aakesita aali mwanda 	16	18467	Male	toi	221011-160540_toi_308_elicit_10.wav
mpawo bukali bwa jakobo bwakabuka nkabela wakakazyanya a labani jakobo 	16	9120	Male	toi	221011-123458_toi_308_elicit_11.wav
walo kalubide kale kuti bumwi buzuba antela zona buy wakali kunditukila 	16	4787	Male	toi	220825-172540_toi_0ae_elicit_47.wav
eeci cifwanikiso camudaala mumuteende wacisote kakuli bantu kusyule tabalibonyi 	16	7736	Female	toi	221213-083400_toi_b9a_elicit_23.wav
tunji tunjiulabamvwa 	16	1542	Male	toi	220829-113143_toi_0ae_elicit_46.wav
sikujika ulakujika zyakulya zya mwalumi usamide cisani ca nyanzabili 	16	6284	Female	toi	221210-153407_toi_b9a_elicit_7.wav
cakwaamba kuti ma ngwani jehova alimwi ntapengi mubucete akubba 	16	9415	Male	toi	220916-171743_toi_97d_elicit_7.wav
bakaambilana umwi aumwi kumweenzinyina kuti ngooyo siziloto wasika 	16	8462	Male	toi	221011-170850_toi_308_elicit_20.wav
nkanga itola ulaa lubilo 	16	2155	Male	toi	220829-210823_toi_0ae_elicit_42.wav
muntu utakwe mwana koonse nkaabona nkakakwe alike 	16	3788	Male	toi	220824-212101_toi_0ae_elicit_33.wav
elyo bakazitanda mpongo akuzyuuma 	16	2155	Male	toi	220825-174423_toi_0ae_elicit_38.wav
musa nkwa wakati eelyo mulandu wamyakaamyaka asunu nseciseswa 	16	4832	Male	toi	220829-115108_toi_0ae_elicit_36.wav
mpawo bakapa jakobo baleza beenzu boonse ibakali mumaanza aabo amacoco aamumatwi aabo nkabela jakobo wakazisisa kunsi lyamubanga waku sekemu 	16	21621	Male	toi	221011-163041_toi_308_elicit_5.wav
bamakaintu bakubusyi botatwe basamide madelesi atuba balazyana kumbele ambunga 	16	8167	Female	toi	221205-213559_toi_b9a_elicit_21.wav
lino esau naakatambya meso aakwe wakabona banakazi abana nkabela wakabuzya kuti ino mbobani aba mboli abo 	16	13680	Male	toi	221011-153723_toi_308_elicit_43.wav
ceo taci kooyooyeeyegwa limbi munyika nkaambo kanzala iiyoosyaalila nkaambo iyoobija loko 	16	10322	Male	toi	221011-181531_toi_308_elicit_26.wav
na wakala kukulya amweendelezi yeeya kabotu cilyo ncowabikilwa lino utaingani na uli sindya 	16	17560	Male	toi	220916-174104_toi_97d_elicit_36.wav
aboobo cipo cakatumwa kunembo pele walo mwini wakoona masiku ayo mpoonya awo amalabba 	16	3471	Male	toi	221011-153723_toi_308_elicit_22.wav
lino kuzwa kuciindi eco naakamubika kuti abe silutwe wang anda yakwe awazintu zyoonse nzyaakajisi 	16	10504	Male	toi	221011-174142_toi_308_elicit_39.wav
mwami wakakatazigwa kuti naa cakali kwaamba nzi eci 	16	4628	Female	toi	221228-144729_toi_b9a_elicit_18.wav
uli mbuli uujata mubwa kumatwi uuinda mbuli sicinsondo uuwaala waala zisisi amivwi alufu 	16	16403	Male	toi	220912-191425_toi_97d_elicit_11.wav
bana ba jakobo bakasika kuli bajayidwe akusaala munzi nkaambo kakuti mucizi wabo kasofwaazidwe 	16	12841	Male	toi	221011-160540_toi_308_elicit_45.wav
sikuma kaneti usamide cisani ca sikkaka ulikusotoka a kusola kuti aume kaneti 	16	7123	Female	toi	221210-182954_toi_b9a_elicit_0.wav
wakaunka kukunywa bukoko kumunzi kwakali kukala 	16	3584	Male	toi	220829-205441_toi_0ae_elicit_21.wav
ncotwaamba kuti nyeele mpya ibambula mulomo 	16	2926	Male	toi	220829-123454_toi_0ae_elicit_21.wav
nobakabuzigwa kuti muzwa kuli bakaamba kuti 	16	3153	Male	toi	220829-210132_toi_0ae_elicit_47.wav
ncibakali kuyanda aboobo beelede kujosyelwa mali aabo 	16	5989	Female	toi	221228-144729_toi_b9a_elicit_13.wav
nkabela wakaambila balanda bakwe kuti amuzulule kunembo lyangu alimwi amutalamukane itanga limwi atanganyina 	16	6511	Male	toi	221011-153723_toi_308_elicit_16.wav
sikuccovwa cinga ulikkede alimwi kalanga mweenzinyina uusotooka bulongo 	16	6261	Female	toi	221212-115841_toi_b9a_elicit_19.wav
ciindi coonse sizibi uleemuzya pele mululami ula pa takasyi pe 	16	13612	Male	toi	220916-174104_toi_97d_elicit_5.wav
nkabela juda naakaleka kulila wakainka ku timna nkobakali kuyunda imbelele zyakwe antoomwe amuzwalani wakwe hira mu adulamu 	16	14905	Male	toi	221011-174142_toi_308_elicit_7.wav
baakutusomba meenda cibwantu amusozya 	16	2359	Male	toi	220825-174423_toi_0ae_elicit_30.wav
icisika biyo nsondo aaba basankwa bakayeeya kut baunke kukweendeenda kubasimbi babo 	16	6965	Female	toi	221204-133851_toi_ee8_elicit_28.wav
mwabula coolwe ba dakuungila baiaa mulimo mupati ngobacita 	16	9551	Male	toi	220912-160501_toi_97d_elicit_33.wav
buncelele bula ambeyo mbwindakabede 	16	2972	Male	toi	220824-212101_toi_0ae_elicit_36.wav
mbuli muntu uusamununa cikobela mubuzuba bwampeyo na mbuli ndulwe acilonda 	16	15586	Male	toi	220916-181440_toi_97d_elicit_31.wav
amwi makani aa jakobo abana bakwe izaka mbwaakafwa 	16	8462	Male	toi	221011-163041_toi_308_elicit_26.wav
ndakalundukila mpawo akwiita bamapulisa musilisi a mukaintu wakwe bakalundusyilwa kucibbadela cipati 	16	12432	Male	toi	220907-201714_toi_97d_elicit_5.wav
kamutuyobola biyo kutegwa mukaa kuyiisye bana bacizya munsi ndiyeeya kuti balo inga batuyanda kapati naa 	16	8553	Female	toi	221228-125403_toi_b9a_elicit_7.wav
ono banywe boobo bukoko ooyo musankwa bakatalika 	16	4129	Male	toi	220829-205441_toi_0ae_elicit_25.wav
bantu bobilo basamide zyibaki bali mumuzundano wakuselemuka mucaanda 	16	6624	Female	toi	221230-123721_toi_b9a_elicit_33.wav
mu choma mumwa chooma mwaali kabucesya cooma kacidima 	16	10731	Female	toi	220912-145955_toi_707_elicit_15.wav
