sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
kuli bamakaintu botatwe bali muka n ganda kapentedwe mubala wamungunga waji balikkede atebule cakukkomana kumwi kabasobana acisobano cama kkaadi 	16	12296	Female	toi	221212-093944_toi_b9a_elicit_11.wav.wav
kabunga kabasikuvwana kasobana cisobano cakuuma ma kkaadi alimwi kabasola kuyungana kutegwa banyongane mucisobano 	16	10617	Female	toi	221213-112404_toi_b9a_elicit_23.wav.wav
mwalumi usamide zisani zili a penti ulakulemba kakkede a citishini 	16	6352	Female	toi	221210-144236_toi_b9a_elicit_14.wav.wav
ndakamvwa uunduuma kumakosi kumeso kwakasubila mpoona awo 	16	6148	Female	toi	221228-190233_toi_b9a_elicit_49.wav.wav
basimbi bobilo balangula njili a mushele umwi wainka kulanga mwenzinyina nchali kutondeka a limwi ulakulangisisya 	16	10890	Female	toi	221210-172122_toi_b9a_elicit_19.wav.wav
ka bunga kabamaintu banakalindu basamide tulembo balikede mu mumunda wa bwizu a maluba luba mu ambulela izapaukide 	16	11865	Female	toi	221210-144236_toi_b9a_elicit_10.wav.wav
kuli bantu bone alimwi amubwa basotooka cilindi camibala iisiya yamungunga waji alimwi iituba 	16	8643	Female	toi	221213-093545_toi_b9a_elicit_49.wav.wav
lumwi wakati wence o mwami wangu utakalali dambe komwe buyo ambweni 	16	10254	Female	toi	220927-213329_toi_97d_elicit_45.wav.wav
nciinga nondo noceenda calo myoyo njibili 	16	3743	Female	toi	220906-211510_toi_707_elicit_30.wav.wav
langa mvula ilaatwaafwi tuya kubula ncotulimya nkaambo basune balibulilenye 	16	6239	Female	toi	221203-121206_toi_ee8_elicit_36.wav.wav
kujulu kuli mubala wa cikambwe bwizu buli mubala wa nyanzabili ku musena wakusobanina cisobano citegwa gold kakuli musimbi ullebelela kwebela kalindi ka bbola 	16	14701	Female	toi	221213-093545_toi_b9a_elicit_12.wav.wav
mukaintu uusamide delesi lyamabala mabala weenzya cuuno akkona mumbali aamugwagwa kumwi mwaalumi uusamide sikipa iilamfwu ituba weenda kugama mugwagwa 	16	12659	Female	toi	221207-145254_toi_b9a_elicit_21.wav.wav
muntu usamide cisani ca cikambwe cisiya kaji ambulela isalala uli a kuboneka mu nvula 	16	10232	Female	toi	221210-175557_toi_b9a_elicit_23.wav.wav
nkamu yabantu ilikkede kaizinguliukide matafule aajisi tunjaka na ma kkopyuta kumwi kaba bikkilide manu kuli cimwi cali kucitika kulumwesyi 	16	11774	Female	toi	221212-085950_toi_b9a_elicit_16.wav.wav
ciewasya nzi kukombelela buumi bwamuntu omwe kuti kakuli obo buumi bukombelelwa buletela 	16	8553	Female	toi	221228-145629_toi_b9a_elicit_47.wav.wav
mwana musyoonto uzingulukidwe meenda atapauka kumwi makumbi kayimpauka mujulu atalaa mulundu 	16	11842	Female	toi	221205-164321_toi_b9a_elicit_26.wav.wav
mukaintu amwana mushonto balikkede kunkomwe ya kalonga 	16	4605	Female	toi	221213-095629_toi_b9a_elicit_19.wav.wav
kako muuya wangu upone nkaambo kanduwe lino abramu naakasika ku egepita 	16	9710	Female	toi	220927-202016_toi_97d_elicit_11.wav.wav
mwana musimbi uula masusu aatuba tuba uusamide cisani ca nkwihyi kwihyi ulasotooka acitulisyo ameso aakwe kajalidwe mbuli mbwaseka seka kajisilidi cibboodi cakubulo 	16	13544	Female	toi	221213-103711_toi_b9a_elicit_14.wav.wav
aabili amyaka iili musanu aibili elyo wakafwa 	16	6897	Female	toi	220904-182522_toi_0ae_elicit_5.wav.wav
mudaala uusamide sikipa iisiya iilembedwe njisi nyimbo alimwi anzyeete yabasin gombe usobanya bbanjo 	16	8870	Female	toi	221213-103711_toi_b9a_elicit_24.wav.wav
kakuli mwana musankwa uusamide sikipa iituba abulukwe bwa jiini uuya buselemuka 	16	6034	Female	toi	221212-145541_toi_b9a_elicit_12.wav.wav
tocizi wakasandula ncovamba pai va 	16	5104	Female	toi	221214-101722_toi_b9a_elicit_13.wav.wav
mubwa uutuba wasotoka mujulu kusoleka kujata bbola isubila 	16	5898	Female	toi	221205-213559_toi_b9a_elicit_14.wav.wav
pele oyo uuyandaula bubi bulamweenzya uusyoma buvubi bwakwe ulawa 	16	8122	Female	toi	221213-134611_toi_b9a_elicit_42.wav.wav
kotana likombya kamwale wakaamba kalinda kumwi kanyamuka 	16	4877	Female	toi	221228-175149_toi_b9a_elicit_7.wav.wav
pesi eli izyina tabalizyi bantu banji neotweelede kuzyiba neakuti mwezi oyu izyina ibbotu ndilya mukubwe kaangala 	16	14678	Female	toi	220903-202609_toi_707_elicit_32.wav.wav
wakabweza nkomeki akutila mukati amane waunka wakkala amupando 	16	5762	Female	toi	221228-175149_toi_b9a_elicit_0.wav.wav
bana a ba manyina balikkede mumbali a kana kasimbi kasamide cisani ca nkwiki nkwiki kainvwi 	16	7214	Female	toi	221210-175557_toi_b9a_elicit_17.wav.wav
bana basimbi bobilo balaa masusu mabotu basamide zyipoompo balikkede amoota wamubala uusubila uutegwa atv 	16	9120	Female	toi	221205-212020_toi_b9a_elicit_22.wav.wav
nkabela kauli mudima atala lyamaanzi malamfu alakwe muuya wa leza wakali kukumba kumba atala lyamaanzi 	16	11184	Female	toi	221228-191455_toi_b9a_elicit_9.wav.wav
kabunga ka bantu balikede muzyuno zyakupeta mu kasena kasyonto munsi a ma ambulela obilo a myota mishonto kaipaking idwe mulubwa 	16	12251	Female	toi	221207-182835_toi_b9a_elicit_38.wav.wav
ikabunga kabantu banji baleendeenda mumugwagwa uli mumunzi kabali kusyule amoota kakuli omwe weenda amaulu 	16	8417	Female	toi	221230-123721_toi_b9a_elicit_3.wav.wav
cilangika mbuli kuti kunyina ncobwene kabotu atumpiyompiyo twacisi weelede kukkalilila biya kuyiisya 	16	11479	Female	toi	221228-125403_toi_b9a_elicit_6.wav.wav
magozwe kunyina naakalikuzumizigwa kuti ape butongoosi nokuba kubuzya mubuzyo uuli woonse kwalikunga kuti naa wabuzya baacisyanyina nkumuuma 	16	13612	Female	toi	221228-190711_toi_b9a_elicit_29.wav.wav
mwaalumi uusotooka mabwe kumbele kwameenda 	16	3720	Female	toi	221213-093545_toi_b9a_elicit_14.wav.wav
sicuuno wakati muzovu banyama boonse bakali kumuyoowa 	16	4015	Female	toi	220906-211510_toi_707_elicit_16.wav.wav
basikulyana batondenzya balakusona kulyana ku mbunga ilakulangilizya chakumaninina 	16	9596	Female	toi	221207-182835_toi_b9a_elicit_37.wav.wav
mudaala chiingabacende wakaamba abuzuba bwamyezi tee kayi eeco caamba kuti kamutaninga unka kukubona 	16	10821	Female	toi	221228-183113_toi_b9a_elicit_14.wav.wav
kamutuyobola biyo kutegwa mukaa kuyiisye bana bacizya munsi ndiyeeya kuti balo inga batuyanda kapati naa 	16	8553	Female	toi	221228-125403_toi_b9a_elicit_7.wav.wav
mukaako uyooba amwana nkabela sara wakamvwa majwi aya kumulyango wacilao kusule 	16	9664	Female	toi	220927-213329_toi_97d_elicit_11.wav.wav
mwaalunmi uusamide sikipa isubila subila yamyeengu myeengu ujisi cimmwi cintu camubala wacikambwe 	16	7827	Female	toi	221205-153008_toi_b9a_elicit_20.wav.wav
mwana muvwanda ulaansi useke mwana mupati pati umbi 	16	6080	Female	toi	221205-153008_toi_b9a_elicit_4.wav.wav
kalyumbo kalakunyona akuluka abobo bantu balakuluka akunyona 	16	9392	Female	toi	221207-173408_toi_b9a_elicit_20.wav.wav
taakwe uumwaampa uutajisi mulandu 	16	3834	Female	toi	221213-121824_toi_b9a_elicit_23.wav.wav
mwalumi uusamide cisiya alimwi angowani mumeenda ulakwasula muka bwato ka yanyanzabili 	16	6783	Female	toi	221212-131327_toi_b9a_elicit_23.wav.wav
mwaalumi uusamide cipoompo camubala wa fwuleenke ulipukuta kumeso kumwi mwaalumi uusamide cipoompo camubala wafwuleenke 	16	10912	Female	toi	221205-145546_toi_b9a_elicit_18.wav.wav
kwaamba masimpe kwiina nitwalibambide kuti catusinikizya kuti inga tusike kuno 	16	8349	Female	toi	221228-182130_toi_b9a_elicit_18.wav.wav
mwana musankwa utola lubazu mukutondezya zyintu 	16	5603	Female	toi	221205-204405_toi_b9a_elicit_7.wav.wav
njoobapambula muli jakobo akubamwaisya muba israyeli juda ibanyoko bayookutembaula 	16	8530	Female	toi	221230-145947_toi_b9a_elicit_26.wav.wav
bakeenda kwaciindi cilamfaa aumwi coyo kacicisa pesi kataryi cakunyemena 	16	9460	Female	toi	221228-150641_toi_b9a_elicit_45.wav.wav
kabaunga kabantu balakula zintu ku musika wa ci asian wa munzila 	16	6352	Female	toi	221210-165135_toi_b9a_elicit_7.wav.wav
omwe weebelela tiliki ya janza lyomwe alimwi umwi ulangide kumwi ulabalika 	16	8961	Female	toi	221213-085747_toi_b9a_elicit_20.wav.wav
mwalumi usamide cisani ca sikkaka ulakuma banjo a kwimba 	16	5966	Female	toi	221210-173747_toi_b9a_elicit_10.wav.wav
sikukwaba bbola ujisi yunifoomu iisalala ulakunkulikila kumbele kwa ngoolo 	16	9347	Female	toi	221212-085950_toi_b9a_elicit_8.wav.wav
mwalumi watondezya bumwi kubusyu bwakwe kajisi mwana a chamba cakwe 	16	7146	Female	toi	221210-144827_toi_b9a_elicit_20.wav.wav
muntu uusamide nzyeete lin gaima jansi ayalo in gaima a bulukwe ulisinteme ansi 	16	9937	Female	toi	221210-184833_toi_b9a_elicit_3.wav.wav
alimwi kiipentedwe penti yacisikili kubwaanda kusyule 	16	3947	Female	toi	221213-104742_toi_b9a_elicit_22.wav.wav
bana botatwe basamide mayunifoomu abasikusobana cisobano cabbola balundukila bbola yamabala aacikambwe acisikili 	16	8757	Female	toi	221212-131327_toi_b9a_elicit_1.wav.wav
nkaambo mubukali bwabo bakajaya muntu amukunyema kwabo bakatyola musune 	16	7350	Female	toi	221230-145947_toi_b9a_elicit_24.wav.wav
tuli babunyina bali ikumi ababili bana bamuntu omwe umwi taciwo amuniini wasyaala kuliwiseesu munyika ya kanana 	16	10005	Female	toi	221230-203112_toi_b9a_elicit_48.wav.wav
mwana wazumina kuti anyina baboneka kaotu mumagilazi aabo 	16	4923	Female	toi	221212-131327_toi_b9a_elicit_21.wav.wav
bantu banji banji bamikana anze mukazila elyo mudala umwi usamide cisani ca myengo uli a kwenda kunembo lyabo 	16	9574	Female	toi	221210-173239_toi_b9a_elicit_9.wav.wav
bana basankwa bobilo basamide zyisani zyisiya baloba nswi kumwi uusamide zyisani zyacikambwe ulalangilizya 	16	12160	Female	toi	221205-133657_toi_b9a_elicit_18.wav.wav
nkamu yabantu banji bali mun ganda kabalanga bbola iituba impati ikunkulika 	16	5830	Female	toi	221212-095755_toi_b9a_elicit_1.wav.wav
mubwa wamubala wamungunga waji amubwa wamubala usiya autuba balazuza mutombe 	16	6352	Female	toi	221230-122753_toi_b9a_elicit_11.wav.wav
mung anda yamuntu uululeme muli imbono zinji pele impindu yabasizibi ilaleta mafwabi buyo 	16	9188	Female	toi	221213-153842_toi_b9a_elicit_37.wav.wav
bantu boonse fulicoongo uyooba mukati kajoba lino njoomulanga akuyeeya cizuminano 	16	11706	Female	toi	220904-190848_toi_0ae_elicit_45.wav.wav
sikupa malipooti waku bbc ulikkede anze kumwi kabala makani kakuli bantu botatwe basamide zisani zyamabala mabala 	16	9279	Female	toi	221212-151032_toi_b9a_elicit_9.wav.wav
mubwa walakama ulakusola kulanga mujulu a cisamu 	16	4446	Female	toi	221210-182954_toi_b9a_elicit_19.wav.wav
baunke kulingula bacembele nkuya kujana nombe bakazitanda 	16	4787	Female	toi	221204-133851_toi_ee8_elicit_10.wav.wav
bane bone balakuzyunguluka ka pole kala milaini isalala a ituba 	16	7600	Female	toi	221210-152748_toi_b9a_elicit_14.wav.wav
bamane nkubwezelela aali kutyoka nkuleta kumunzi 	16	3743	Female	toi	221204-133851_toi_ee8_elicit_11.wav.wav
alimwi abulukwe ubooneka abenka uloona acuuno ane an ganda munsi munsi acintu cabukwabilizyi cisubila subila cizikidwe mabala ouvert 	16	13544	Female	toi	221212-144505_toi_b9a_elicit_11.wav.wav
mupati wati mwanaangu wakavuwa kuti mpondi wakati bona ndacemaala nsizi 	16	9143	Female	toi	221230-113547_toi_b9a_elicit_4.wav.wav
musankwa mukubusyi ulanga langa muunda wazyitende kumwi kabikkide imbi muwilibbala 	16	7464	Female	toi	221207-150000_toi_b9a_elicit_6.wav.wav
ambeyo ndayanda kuli katukkala mukukkomana aluumuno 	16	6125	Female	toi	221228-181007_toi_b9a_elicit_48.wav.wav
mulombwana ulikkede a tefule kauma ma kasi a mukaintu mupati 	16	6329	Female	toi	221210-150640_toi_b9a_elicit_22.wav.wav
mukazi maziba ngomwezi bantu muminzi ya butonga nobanywa mabisi 	16	6329	Female	toi	220828-202103_toi_707_elicit_12.wav.wav
lino jehova leza wakati tacili cibotu kuti muntu akale alike pe atumucitile sikumugwasya 	16	7872	Female	toi	221228-193637_toi_b9a_elicit_22.wav.wav
mwalumi amukaintu uubikkide kabbeeke agwezyo baleenda akati kambunga 	16	7759	Female	toi	221205-210659_toi_b9a_elicit_20.wav.wav
zeeluka wakali muntu wakali kuluulwa kukama 	16	4628	Female	toi	220912-161719_toi_707_elicit_8.wav.wav
eeci ciya kuleta kukanana kupati tanaakakkomana mudaala naaba anjini 	16	6760	Female	toi	221228-105726_toi_b9a_elicit_38.wav.wav
nkamu yabantu bajisi ngubo mbuli cibbola kakuli bantu bobilo babalika munsi kubweza bbola 	16	8893	Female	toi	221213-111848_toi_b9a_elicit_22.wav.wav
ncibotu kukala munyika yacimpayuma kwiinda kuba amwanakazi silubweko 	16	7986	Female	toi	221214-084847_toi_b9a_elicit_23.wav.wav
kanji mumanyuzipepa tulajana kuleezegwa mbulimbokulimwa ambuli mbokubambwa bana 	16	10572	Female	toi	220912-161719_toi_707_elicit_26.wav.wav
kuti maanzi atalika kuceya ansi lino wakalindila alimwi mazuba aali musanu aabili 	16	9891	Female	toi	220904-185526_toi_0ae_elicit_5.wav.wav
mwana musankwa uuboneka mbuti ula myaka fwuka na kkumi uzela nswi mukalonga 	16	8167	Female	toi	221213-095629_toi_b9a_elicit_26.wav.wav
kumwi kalijatilila mumatwi akaambo kakucisa nkombo wakamukwasula iwakunze mweenzinyina 	16	9097	Female	toi	221228-175149_toi_b9a_elicit_44.wav.wav
wakabuzya muntu wakabbede ntobolo nsezyi wakavwiila mubelesi bandilela mbabazyi 	16	8190	Female	toi	221228-184203_toi_b9a_elicit_9.wav.wav
bantu bobilo balaanze basalazya mawindo kumwi kabaimvwi a bwato 	16	8417	Female	toi	221205-155204_toi_b9a_elicit_6.wav.wav
kabasaanyina nowa wakali kweenda a leza nkabela nowa wakazyala bana botatwe semu hamu a jafeti 	16	12773	Female	toi	220904-182522_toi_0ae_elicit_19.wav.wav
pombe bamwi nobacizekazeka kuti inga ulaula 	16	5966	Female	toi	221203-121206_toi_ee8_elicit_2.wav.wav
mabbusu aakaindi aasiya alimwi acisoti cacikambwe ubamba ciluli kubelesya zintu kubika zibuye zya mabwe zibikidwe aciluli 	16	9642	Female	toi	221213-092248_toi_b9a_elicit_4.wav.wav
ncibakali kuyanda aboobo beelede kujosyelwa mali aabo 	16	5989	Female	toi	221228-144729_toi_b9a_elicit_13.wav.wav
bantu bone bayindene indene balikkede acuuno camupaaka comwe mpoona umwi usobana gita 	16	9006	Female	toi	221205-155204_toi_b9a_elicit_23.wav.wav
kana kasankwa kasamide zisani zisalala ulasotoonka atulampolini 	16	6715	Female	toi	221212-092637_toi_b9a_elicit_19.wav.wav
zimwi ziindi wakali kulimvwa kutyompokelwa alimwi akuyanda kucileka pele wakaayeeyela makani ngaakajana mubbuku lyakwe mumakwiisyilili 	16	12523	Female	toi	221228-192202_toi_b9a_elicit_32.wav.wav
mwana musyoonto wanyamuna maboko aakwe kumwi mwana umbi kakkede abwizu kulangilizya 	16	8575	Female	toi	221205-215917_toi_b9a_elicit_22.wav.wav
muyaki usamide buluke bwa jini uliimvwi uluubilili kajisilidi acibulo acifwanikiso cadolopo 	16	10118	Female	toi	221214-095051_toi_b9a_elicit_23.wav.wav
basankwa botatwe basamide zisani zyamushobo wamukuba balakumweta mweta alimwi balakoobolana 	16	8893	Female	toi	221207-180404_toi_b9a_elicit_25.wav.wav
mukaintu muna asia usamide mukkame wa nkwiki nkwiki a jansi lya cikambwe ulakulangisisya pearl liboneka cikambwe a sikkaka 	16	9937	Female	toi	221210-143625_toi_b9a_elicit_1.wav.wav
wakati ndime leza leza wauso utayoowi kwiinka ku egepita nkaambo njoocita kuti ukabe musyobo mupati nkuko 	16	8689	Female	toi	221230-160247_toi_b9a_elicit_24.wav.wav
lino ngwani uuzi lunyonyooko ndubakonzya kuleta atusimpi tumwi twabasongo ntootu 	16	9415	Female	toi	221214-091851_toi_b9a_elicit_5.wav.wav
ooyu mudaala chiingabacende wakalaa makumi osanwe aamyaka amyaka yobilo 	16	8008	Female	toi	221228-095833_toi_b9a_elicit_26.wav.wav
tozyi sena kuti kuti kwaba caba kumukaintu wako inga bakutola kunkuta 	16	8144	Female	toi	221228-124509_toi_b9a_elicit_20.wav.wav
sikuccovwa cinga ulikkede alimwi kalanga mweenzinyina uusotooka bulongo 	16	6261	Female	toi	221212-115841_toi_b9a_elicit_19.wav.wav
kuti muye kunyika eyo njaakakonkezya kuli abrahamu akuli izaka akuli jakobo 	16	7804	Female	toi	221230-144601_toi_b9a_elicit_32.wav.wav
sikwiimba musankwa uujisi masusu malanfwu ulasobana a piyano 	16	5762	Female	toi	221213-083400_toi_b9a_elicit_10.wav.wav
mulombwana uli aamasusu mabotu usamide cibaki cacikambwe amubala wa mungunga waji wiile kumwetamweta kumwi kali kumbele a kasabwe 	16	10731	Female	toi	221230-143938_toi_b9a_elicit_14.wav.wav
mwaalumi uujisi magilazi alimwi uusamide sikipa yakucisi caku hawaii ulimvwi munsi munsi amubwa 	16	8780	Female	toi	221212-093944_toi_b9a_elicit_0.wav.wav
mukaintu ulaa masusu mabotu uusamide ngowani sikipa isiya cibbudula camulotwe 	16	8462	Female	toi	221205-161938_toi_b9a_elicit_20.wav.wav
natana yuula moyo tuukali 	16	2745	Female	toi	221203-160114_toi_ee8_elicit_5.wav.wav
zyabantu aba mbendakaya abo nkokuti aneri a esikoli a mamre batole zyaabilo zyabo 	16	12954	Female	toi	220927-204620_toi_97d_elicit_39.wav.wav
lino bweedezezya muntu mwanakazi wakwe nkaambo mulunguzi uyookukombela aboobo uyoopona 	16	11547	Female	toi	220929-202615_toi_97d_elicit_24.wav.wav
icisika biyo nsondo aaba basankwa bakayeeya kut baunke kukweendeenda kubasimbi babo 	16	6965	Female	toi	221204-133851_toi_ee8_elicit_28.wav.wav
nkaambo mulinguwo mobuzwa buumi sowa majwi aapilingene kwaamba kutaluleme kube kule kulinduwe 	16	8757	Female	toi	221213-115557_toi_b9a_elicit_17.wav.wav
mutengwana uupenzya mucetenyina uli mbuli imvula yamucobocobo litapi zilyo 	16	9778	Female	toi	221214-095919_toi_b9a_elicit_34.wav.wav
moonga waka gama kuseka akuti ndalida kupenga biya 	16	4492	Female	toi	221204-133851_toi_ee8_elicit_1.wav.wav
mubwa uli mumuzundano wasotoka a mungwamba 	16	4469	Female	toi	221210-153407_toi_b9a_elicit_15.wav.wav
wakaile kubimba mbuhi muntu ufwide mpeyo pesi nkasaalo yakali kuzwa 	16	5762	Female	toi	221228-190233_toi_b9a_elicit_31.wav.wav
mulombwana kajisi lwija lupati ulikkede kumpela a lubulo lwa calvin klein antoomwe amulombwana kalangide 	16	9642	Female	toi	221207-165029_toi_b9a_elicit_13.wav.wav
mu nineteen seventy two ndakazyi kutalika kumvwa twaambo tunjitunji anguwe 	16	6783	Female	toi	221228-131959_toi_b9a_elicit_12.wav.wav
haamwaandwe wakaywiila caalama toyelede kundibuzya twaambo tuli mbuli bwakaako 	16	11003	Female	toi	221228-162240_toi_b9a_elicit_16.wav.wav
bamakaintu bakubusyi botatwe basamide madelesi atuba balazyana kumbele ambunga 	16	8167	Female	toi	221205-213559_toi_b9a_elicit_21.wav.wav
bamakaintu bobile balilede a mabwe munsi a lwizi 	16	4038	Female	toi	221207-211353_toi_b9a_elicit_25.wav.wav
amba kuti zyabusaasa nzeziyooba zyakuvola zyako lino imbelele zyoonse zyakazyala zyabusaasa 	16	9801	Female	toi	221230-210020_toi_b9a_elicit_20.wav.wav
mudala usamide buluke bwa chilambwe achibaki cha musyobo wachikambwe alimwi a juzi lya musyobo wa nyanzabili ufweba tombwe kayamide a dangamwa 	16	11616	Female	toi	221207-172046_toi_b9a_elicit_10.wav.wav
alimwi kuti ino wali kwaamba nzi coonse eeci walo caalama tanaakali kucibona kuti acisyanyina wali kumumenena 	16	13045	Female	toi	221228-105726_toi_b9a_elicit_20.wav.wav
ncobeni taakwe milimo kuteya kakole mumeso aamuyuni pele bantu aba balalindila bulowa bwabo beni basi jate buumi bwabo beni 	16	14020	Female	toi	221213-113324_toi_b9a_elicit_14.wav.wav
wakalicenka mubili woonse acimbonimboni wakali acoolwe nkaambo mubili wakwe wakali wamibili 	16	9301	Female	toi	221228-185504_toi_b9a_elicit_21.wav.wav
ibanabukwetene amwana ujisigwi amwaalumi bakkede munsi munsi akaziba pulemu afwaafwi 	16	7736	Female	toi	221230-133110_toi_b9a_elicit_13.wav.wav
mubwa uuitwa kuti german shepherd ulabalika akasamu mumulomo 	16	4741	Female	toi	221212-121357_toi_b9a_elicit_13.wav.wav
walo haatimba uya kuyanda kubuzyisya kuti naa nguni waamwaambila 	16	7350	Female	toi	221228-130305_toi_b9a_elicit_39.wav.wav
caalama wakasoka kuwayawaya amane wakamupa bbodela lyabukoko 	16	5513	Female	toi	221228-181007_toi_b9a_elicit_18.wav.wav
nee kondisiya biyo mung anda mebo wakavwilla haatimba kumwi kalangilila bakombwe 	16	7101	Female	toi	221228-093456_toi_b9a_elicit_43.wav.wav
mwaalumi uzuzaana kumbele mukusiyana kakuli bamwi kabacilila kusyule a nkamu yaba sikulangilila 	16	9460	Female	toi	221212-091650_toi_b9a_elicit_8.wav.wav
mwana musnkwa uusamide cisani cakudwayila ulibambila kusotooka acakusotookela 	16	8553	Female	toi	221212-095230_toi_b9a_elicit_10.wav.wav
kuli mwana musimbi ulaa masusu mabotu uusamide nkausu yamubala wanyanzabili asikipa isubila ulasobana mulubuwa lusobanina 	16	13340	Female	toi	221205-160542_toi_b9a_elicit_16.wav.wav
ndilizyi mbolimvwide ono pesi taku mpora ridene ambeyo mbondilimywa kukaambo nkeena aka 	16	10890	Female	toi	221228-104522_toi_b9a_elicit_21.wav.wav
balatongooka kapati kukaambo kakuti nsesalede 	16	4945	Female	toi	221228-181007_toi_b9a_elicit_34.wav.wav
imwaalumi omwe uusamide sikipa iituba usandula cibbubbu kwiinda mukwiifwusa mujulu 	16	9006	Female	toi	221230-125444_toi_b9a_elicit_15.wav.wav
mwana musankwa uuli acimpeelwa canyanzabili ulampeeluka mumuuya munsi munsi a mukalila banyama 	16	7895	Female	toi	221212-125046_toi_b9a_elicit_3.wav.wav
alimwi balanga kuli caalama ncamasimpe eco caalama hena bakabuzya bakaapanyina cakunyandwa 	16	8122	Female	toi	221228-100948_toi_b9a_elicit_18.wav.wav
imwaalumi mukubusyi isamide nkausu yacikambwe usalzya nswi kakuli bali botatwe balalangilizya onwe mwaalumi ujisi tombwe naa musanga mukanwa lyakwe 	16	12183	Female	toi	221230-132542_toi_b9a_elicit_11.wav.wav
sizibi ulajana zyakuvola zyalweeno pele uubyala bululami ulajana impindu iitamani 	16	11706	Female	toi	221213-134611_toi_b9a_elicit_32.wav.wav
ino kayi nkooko tumvwane wita ongaye mbwaanga swebo ncuulu biyo comwe wakabuzya lwando 	16	9664	Female	toi	221228-155549_toi_b9a_elicit_25.wav.wav
mebo owaangu ulaa mulilo wa leza 	16	3267	Female	toi	221204-133851_toi_ee8_elicit_45.wav.wav
mwaalumi amwana musimbi cakukkomana bayimikila kufwotolwa kumusyika kumbele acikkocci cabo 	16	7441	Female	toi	221230-133110_toi_b9a_elicit_4.wav.wav
mulombwana ulakutondeka cimwi cintu ku musankwa mukati a bbuwa lya ndeke kakuboneke a ndeke musyule 	16	9642	Female	toi	221210-151712_toi_b9a_elicit_21.wav.wav
wakajula izyalilo lyakwe pele rakele kali musundi 	16	4741	Female	toi	221229-142606_toi_b9a_elicit_45.wav.wav
kuza okuno kunyika ino sa ndeelede kupilusya mwanaako kucisi eco nkowakazwa abrahamu wakamuvwiila kuti ne toelede kupilusya mwanaangu oko abuniini 	16	14860	Female	toi	221228-202245_toi_b9a_elicit_14.wav.wav
mulombwana sikudwaya usamide sikipa yamungunga waji uli mumayuwe muzyiba abboodi yakwe iituba 	16	8961	Female	toi	221213-100518_toi_b9a_elicit_9.wav.wav
mubwa utandanya mubwa uumbi ujisi kasamu mumulomo 	16	4197	Female	toi	221213-093545_toi_b9a_elicit_15.wav.wav
muntu usamide chi pompo chamusho wa mukuba uli mu buwa lyakusobanina skateboard 	16	7895	Female	toi	221207-174147_toi_b9a_elicit_8.wav.wav
sikuccovwa nchinga wasotooka paipi ijisi kulambaikwa kakuli bantu balatamba 	16	7123	Female	toi	221213-095629_toi_b9a_elicit_0.wav.wav
misamu yoonse yamumuunda elyo mwanakazi wakaambila inzoka kuti micelo yamisamu 	16	7033	Female	toi	221228-193637_toi_b9a_elicit_38.wav.wav
wakafwubaala haatimba mbufwubafwuba mbookacita obuya wakatongooka haadunka 	16	7169	Female	toi	221228-145629_toi_b9a_elicit_25.wav.wav
uya kucijana mbubwena mbuli mboocibika 	16	3698	Female	toi	221204-154324_toi_ee8_elicit_11.wav.wav
kuti nindajisi mali biya nindazyuula zyoonse izyili momuno amana walo kaya kwabo 	16	8780	Female	toi	221228-102126_toi_b9a_elicit_38.wav.wav
aboobo ndanywa azyalo inkamele zyanywa mpawo ndamubuzya kuti ino uli mwana wani 	16	8258	Female	toi	221228-203310_toi_b9a_elicit_33.wav.wav
mukaintu usamide cisani cibotu cuubauba ukkede amamntilo acipulanga mpoonya ubala mulembi waku brazil coelbo 	16	12228	Female	toi	221230-121748_toi_b9a_elicit_15.wav.wav
nkabela nicakaba ciindi inzubo zyaba kanana zyakapalangana mugaano waba kanana 	16	11184	Female	toi	220904-192446_toi_0ae_elicit_27.wav.wav
mwaalumi uuli acisobanyo camumeenda wapanga meenda kutikaika atesya abamwi basikudwaya bobilo 	16	9891	Female	toi	221212-130445_toi_b9a_elicit_1.wav.wav
miyeeyo yabaluleme niabulemu pele makanze aabasizibi ngalweeno 	16	7441	Female	toi	221213-151941_toi_b9a_elicit_0.wav.wav
mumumuni wabusyu bwamwami momuli buumi kubotelwa kwakwe kuli mbuli mayoba aaleta imvula 	16	8734	Female	toi	221214-080256_toi_b9a_elicit_29.wav.wav
mumeso aako utaindilili kuzwa kumulanda wako kuletwe twaanzi mukasambe kuma ulu 	16	11502	Female	toi	220927-213329_toi_97d_elicit_0.wav.wav
obo buzuba takooni kabotu pe una kunga naona nkokuli moyo 	16	5445	Female	toi	221203-160114_toi_ee8_elicit_8.wav.wav
bumwi buzuba sulwe wakaunka kuyoos waya mweenzinyina ciindi camasiku 	16	5354	Female	toi	220906-213431_toi_707_elicit_18.wav.wav
amutume umwi wanu kuti akete mwanike wanu pele nywebo mulaangwa 	16	6783	Female	toi	221230-203112_toi_b9a_elicit_28.wav.wav
ooyu nguwakali mwana alimbabo boonse 	16	4083	Female	toi	221228-190711_toi_b9a_elicit_23.wav.wav
mubwa uli a masusu mafwafwi a siya a tuba ulakutijana mu bwizu bu siya siya a nyanzabili 	16	8212	Female	toi	221210-161339_toi_b9a_elicit_15.wav.wav
