sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
ndimugwasye acisya mwapenga nzi wakabuzya naakacenguluka kuti balangane amupulisa ovu 	16	13476	Male	toi	220912-165131_toi_97d_elicit_32.wav
bamaalumi bobilo basamide zyisani zyakuyakizya balabeleka mumbali amugwagwa kubelesya mincini 	16	6624	Female	toi	221230-120719_toi_b9a_elicit_6.wav
ndaamulimo aboobo utandicelesyi ndiyanda kubeleka mupulisa wakalanga haamwaandwe cakunyandwa amane wakati mbubo 	16	16289	Male	toi	220912-171124_toi_97d_elicit_38.wav
bumwi buzuba twakaya musyokwe kukuvwira 	16	2790	Male	toi	220825-174423_toi_0ae_elicit_24.wav
ni mbona busiku bakoofwaala balanzya bbayibayi bamwi matriinga akasinka kale 	16	7554	Female	toi	220907-085934_toi_707_elicit_19.wav
ka bunga kabamaintu banakalindu basamide tulembo balikede mu mumunda wa bwizu a maluba luba mu ambulela izapaukide 	16	11865	Female	toi	221210-144236_toi_b9a_elicit_10.wav
aa haamwaandwe wabaa nzi sena wamuluba biya muntu ngotuunkila uyceya kuti inga wabaa opesi ibujula 	16	12137	Female	toi	221228-151724_toi_b9a_elicit_0.wav
lwando ntobolo katazyi kuti awalo nceciindi ncaakali kulindila haamwaandwe 	16	10095	Male	toi	220912-160501_toi_97d_elicit_46.wav
walyaanga akatambo kasalala pyu wati ngooyu mutaanzi kuzyalwa 	16	9392	Male	toi	221011-174142_toi_308_elicit_30.wav
wakatumina wisizyala mulazyo wakuti muntu uuli azintu ezi nguwakandiminsya 	16	10232	Male	toi	221011-174142_toi_308_elicit_25.wav
muuwo wakunyika ulaleta imvula lulimi luvwiya lulaleta busyu bukali kukala acooko calululi lwang anda nkubotu 	16	20078	Male	toi	220916-181440_toi_97d_elicit_34.wav
mizeezo uli mbuli mwana undiita zizyina zibizibi akundinonga kakunyina akaambo kalaa cisiko 	16	15087	Male	toi	220907-203915_toi_97d_elicit_48.wav
nkamu yabantu bajisi ngubo mbuli cibbola kakuli bantu bobilo babalika munsi kubweza bbola 	16	8893	Female	toi	221213-111848_toi_b9a_elicit_22.wav
ndilizyi mbolimvwide ono pesi taku mpora ridene ambeyo mbondilimywa kukaambo nkeena aka 	16	10890	Female	toi	221228-104522_toi_b9a_elicit_21.wav
limwi kanjimaanu nkokuti nyama yoonse ilanona kuti yajikwa kabotu 	16	6624	Female	toi	220907-085934_toi_707_elicit_39.wav
cibeela cabili zyamumabbuku 	16	3312	Female	toi	221205-183240_toi_ee8_elicit_49.wav
mwalumi utasamide cisani waima munsi a mwalumi usamide kabotu mu cisani a cibbudula uli akutondeka a mwalumi utasamide cisani 	16	10685	Female	toi	221210-182954_toi_b9a_elicit_11.wav
bantu bobilo babikide mitwe yabo atebule kakulinimulombwana uli mu jakete lya cisikili ulanga anze wabona zyendelo zibungene inchinga alimwi anhonda 	16	14338	Female	toi	221207-165029_toi_b9a_elicit_8.wav
musilisi haatimba wakaamba kutu bakamubbida mali aasika kuzyuulu zyosanwe amyaanda yotatwe yamakwaca 	16	13204	Male	toi	220907-201714_toi_97d_elicit_24.wav
cakwaamba kuti ma ngwani jehova alimwi ntapengi mubucete akubba 	16	9415	Male	toi	220916-171743_toi_97d_elicit_7.wav
ino kayi nkaambo nzi ng anda yokwanu ncoili mpati kwiinda zimwi alimwi yalo ili akati 	16	9438	Female	toi	221228-093456_toi_b9a_elicit_34.wav
pesi nsolo yalo yakati nsckwe nkwebwenye buci pe 	16	3448	Male	toi	220829-121443_toi_0ae_elicit_9.wav
badaala bali mucitisyini cacitima ceendele kunsi basamide cisani cileemu kumwi balabala a muteende 	16	9415	Female	toi	221212-091650_toi_b9a_elicit_1.wav
mukwasyi utajisi n ganda usola kubamba cintuntuvwa kuzwa kutusamu alimwi acisamu mubusena muli syookwe 	16	10595	Female	toi	221212-131327_toi_b9a_elicit_28.wav
kuti bana mbaniini alimwi ndijisi imbelele atjombe zinyonsya na bazibingisya buzuba bomwe imbelele zyoonse zilafwa 	16	12137	Male	toi	221011-160540_toi_308_elicit_3.wav
jakobo mbwaakasika kuli labani mbwaakakwata leya a rakele 	16	5127	Female	toi	221229-142606_toi_b9a_elicit_0.wav
kaba kaintu cilabunda akwalo bamwi baleka bakaintu 	16	4719	Male	toi	220829-123454_toi_0ae_elicit_29.wav
mwaalumi uusamide sikipa iituba uleenda mubwizu bulanfwu kajisi akasamu 	16	5376	Female	toi	221212-125952_toi_b9a_elicit_23.wav
cimbo cipati caali kusobanwa kaindi ncinande 	16	4356	Male	toi	220829-113431_toi_0ae_elicit_41.wav
mwalumi usamide chibaki chituba walanga kujulu mbulikuti ulakwambula a muntu uli afwafwi a mukaintu umbi ulianze ujisi chibumbe chibotu kapati 	16	14338	Female	toi	221207-174147_toi_b9a_elicit_13.wav
ngozyi kuti ulalula mudaala wakali kuya bucimwa ono mukaintu wako naakafwa haatimba tonookasalazigwa 	16	10890	Female	toi	221228-125403_toi_b9a_elicit_0.wav
musa nkwa wakati eelyo mulandu wamyakaamyaka asunu nseciseswa 	16	4832	Male	toi	220829-115108_toi_0ae_elicit_36.wav
wakaima akulangisisya kumwi kayoowede pesi mutwe wa muzingini tanaaka konzya kuubona wakapiluka kayoowede 	16	10368	Female	toi	220906-213431_toi_707_elicit_21.wav
lino baku la na bakwe bakainka kuyooembela imbelele zyawisaabo ku sekemu 	16	9959	Male	toi	221011-170850_toi_308_elicit_11.wav
kufwa bumwi buzuba umwi muntu wakaya musyokwe mukuvanda buci 	16	4197	Male	toi	220829-121211_toi_0ae_elicit_3.wav
kuti muye kunyika eyo njaakakonkezya kuli abrahamu akuli izaka akuli jakobo 	16	7804	Female	toi	221230-144601_toi_b9a_elicit_32.wav
anukuti tabana kusalazigwa kubusofwi bwabo bantu bamwi nkobali ma meso aabo alalisumpula 	16	15427	Male	toi	220916-171743_toi_97d_elicit_11.wav
lino wakati ijwi ndijwi lya jakobo pele maanza ngaa esau takwakamuziba pe 	16	8485	Female	toi	221230-113547_toi_b9a_elicit_32.wav
nkabela bakali kulya caabilo cabo farao ncaakabapa aboobo teebakauzya nyika yabo 	16	7940	Female	toi	221230-151632_toi_b9a_elicit_22.wav
ulu cibomba kudinkila ndiza inga limwi balatupa 	16	4764	Male	toi	220824-212101_toi_0ae_elicit_49.wav
nkombo mpaakakkede ntayipi yakali kuvwuuma kablibi wakali kuyanda kuti amanizye ncaakali kulemba kutegwa 	16	10277	Female	toi	221228-162240_toi_b9a_elicit_39.wav
baakutusomba meenda cibwantu amusozya 	16	2359	Male	toi	220825-174423_toi_0ae_elicit_30.wav
bana botatwe umwi kajisi susu lisalala bambi bobilo kajisi masusu a siya zwi balakusobana kaba musilisi a cakusambalila zisani kacibikidwe a desiki lya cisombo 	16	13635	Female	toi	221210-150640_toi_b9a_elicit_3.wav
josefa mbwaakaba mweendelezi wa egepita lino aya majwi akabota mumeso aa farao amu meso aabalanda bakwe boonse 	16	13022	Male	toi	221011-181531_toi_308_elicit_32.wav
tituntwi matuntwa tuntwa doono nombe zyasika masikati 	16	3856	Male	toi	220829-115108_toi_0ae_elicit_12.wav
imusankwa mukubusyi ulifwugeme kumbele a goolo lyacisobano ca hockey kumwi kajisi a kasamu kacisobano eeci 	16	8757	Female	toi	221230-132542_toi_b9a_elicit_15.wav
kujana kacelo kaligwa uya kuti pe ootu ntolele twana twangu kumunzi 	16	5308	Male	toi	220824-212101_toi_0ae_elicit_29.wav
kumazuba kwamana kulalila macembele abanene nene boonse balaana zyaano zinji kubana babo 	16	11184	Female	toi	220903-234119_toi_707_elicit_19.wav
bakasubukila limwi kwide mavwampila vwampila cintu amasiku 	16	5308	Female	toi	221204-154324_toi_ee8_elicit_0.wav
babelesya kaambyo aka mbaabaya bantu balimbwa mulandu 	16	3607	Male	toi	220825-174423_toi_0ae_elicit_11.wav
kaindi kwakanjila nzala mpati mumwi mucisi 	16	2246	Male	toi	220829-121211_toi_0ae_elicit_0.wav
ono mukaintu oyu naakamana mumoyo wakwe wakati 	16	2767	Male	toi	220825-172540_toi_0ae_elicit_16.wav
mwaalumi waku asia uusamide sikipa ilamfwu maanza yamubala wa cikambwe ulangilila muunda wamansaansa akanzila kajisi azilembedwe 	16	10821	Female	toi	221212-091650_toi_b9a_elicit_10.wav
kana kasankwa kasamide zisani zisalala ulasotoonka atulampolini 	16	6715	Female	toi	221212-092637_toi_b9a_elicit_19.wav
josefa kali amyaka iili makumi otatwe naakanjila mumilimo kuli farao mwami wa egepita 	16	8099	Male	toi	221011-181531_toi_308_elicit_45.wav
buzyanya makani amweenzinyoko mwini utayubununi makani aasisidwe aamuntu umbi 	16	8394	Female	toi	221214-091851_toi_b9a_elicit_25.wav
mwana uusamide nsuti yakudwaya yamubala wa nkwihyi kwihyi amana iisiya mumeenda atuninga twa mabala mabala 	16	10073	Female	toi	221213-094418_toi_b9a_elicit_15.wav
mukaintu uujisi kabbeke ka mubala uutuba wa nkwihyi kwihyi alimwi kajisi magilazi aabikidwe kusikipa wayaama kubwaanda 	16	10141	Female	toi	221213-091016_toi_b9a_elicit_20.wav
misunta yamaila mukati kamuunda elyo musunta wangu wakabuka waimikila amisunta yanu yakuuzyunguluka yaukotamina 	16	12795	Male	toi	221011-170850_toi_308_elicit_3.wav
walo kuti kazyi kuti ngowaabisya unakwiide kuumunye akulindila nduwe 	16	5218	Male	toi	220825-180654_toi_0ae_elicit_24.wav
ino baya kundikwanga baya kubona baya kundilisya bula bwasulwe kuti batakapandululi kabotu 	16	11865	Female	toi	221228-104522_toi_b9a_elicit_3.wav
mukaintu ufulida acinwido cipya kapati kakuli ulikkele atebule kumabali akwendela 	16	10481	Female	toi	221207-165029_toi_b9a_elicit_22.wav
njeeyi mizukulu ya nowa nowa kali muntu uululeme katajisi kampenda akati 	16	10390	Female	toi	220904-182522_toi_0ae_elicit_18.wav
mpoonya waya utuntaila biya kuya kumunzi 	16	2767	Male	toi	220829-121443_toi_0ae_elicit_41.wav
naakamana kumulailila wakanjila kuzyuli nkwaakali kubalila 	16	8303	Male	toi	220912-174208_toi_97d_elicit_4.wav
lino kwakaba inzala munyika nkukuti inzala imbi iteensi intaanzi yamumazuba aa abrahamu nkabela izaka wakainka kuli abimeleki mwami waba filisti ku gerari 	16	14701	Female	toi	221230-114451_toi_b9a_elicit_4.wav
mudaala ulaamalezu usamide magilazi wiimvwi mung anda yakwe kajisi cisekwe cijisi milyango ya magilazi 	16	7940	Female	toi	221230-133110_toi_b9a_elicit_9.wav
ngu hidekeli ngonguwo uutola kujwe ku asuri amulonga wane ngu firate lino jehova 	16	9710	Female	toi	221228-193637_toi_b9a_elicit_17.wav
jakobo wakavuwa kuti taanguna kunduuzizya bupati bwako esau wakati langa 	16	7940	Female	toi	221230-115905_toi_b9a_elicit_50.wav
sikujika ulakujika zyakulya zya mwalumi usamide cisani ca nyanzabili 	16	6284	Female	toi	221210-153407_toi_b9a_elicit_7.wav
ulaba mbuli muntu uulala mukati kalwizi na mbuli muntu uulala akasamu kandembela 	16	15177	Male	toi	220916-181440_toi_97d_elicit_10.wav
wakatanda muntu alimwi kulubazu lwakujwe lwa edeni wakabika baangelo bakerebimu 	16	9438	Female	toi	221228-194723_toi_b9a_elicit_21.wav
onaawa lyaamba zisobano antela zilengwa 	16	2745	Male	toi	220829-113431_toi_0ae_elicit_38.wav
bakazyi kwile kuumana nkumo amubelesi wakwe wakamutambika 	16	6760	Female	toi	221228-185504_toi_b9a_elicit_17.wav
inzila zyoonse zyamuntu zililuleme mumeso aakwe pele jehova nguulingula myoyo 	16	12682	Male	toi	220916-171743_toi_97d_elicit_32.wav
ambweni uukuswiilila ulakuusya insoni nkabela bweeme bwako tabukooyoomana 	16	9846	Female	toi	221214-091851_toi_b9a_elicit_26.wav
mwalumi a mukaintu bala zyana kumbali mukaintu mucembele ulinvwi amana bambi ba makaintu balaebelelela mumbali 	16	9188	Female	toi	221210-150640_toi_b9a_elicit_6.wav
bumwi buzuba kwakasika bantu botatwe mumunzi 	16	3085	Male	toi	220829-210132_toi_0ae_elicit_45.wav
mbubonya mbundaambila farao kale leza watondezya farao ncayoocita 	16	10504	Male	toi	221011-181531_toi_308_elicit_23.wav
sikupa malipooti waku bbc ulikkede anze kumwi kabala makani kakuli bantu botatwe basamide zisani zyamabala mabala 	16	9279	Female	toi	221212-151032_toi_b9a_elicit_9.wav
kunyina muntu uuleta caali mulandu cita zyinya lilike 	16	3584	Male	toi	220829-115108_toi_0ae_elicit_21.wav
uupilingene ulalya micelo yanzila zyakwe amuntu mubotu ulakuta kumilimo yakwe 	16	7713	Female	toi	221213-153842_toi_b9a_elicit_11.wav
aboobo kwakaba igoko alimwi kwakaba cifumo buzuba bwabili 	16	6602	Female	toi	221228-191455_toi_b9a_elicit_26.wav
alimwi kiipentedwe penti yacisikili kubwaanda kusyule 	16	3947	Female	toi	221213-104742_toi_b9a_elicit_22.wav
mukwasyi utamba kana kasimbi kafwulida ma nkendulu akkekke lyakwe lya buzuba bwakazyalwa 	16	10277	Female	toi	221213-093545_toi_b9a_elicit_24.wav
babwa bako baya kudubulwa ntobolo kwainda mazuba otatwe alimwi biya tulijisi nguzu zyaku 	16	7486	Female	toi	221228-184203_toi_b9a_elicit_20.wav
wakali kundifwubaazya wakali kundicenga umane wandisosela kutegwa ndibe cibelesyo cakujazya muntu wako ngookalemeka 	16	15745	Male	toi	220907-203915_toi_97d_elicit_41.wav
mulombwana sikudwaya usamide sikipa yamungunga waji uli mumayuwe muzyiba abboodi yakwe iituba 	16	8961	Female	toi	221213-100518_toi_b9a_elicit_9.wav
ndime leza singuzuzyoonse zyalisya ukavule mulinduwe mulazwa musyobo ankamu yamisyobo amucikungu cako muyoozwa bami 	16	18127	Male	toi	221011-163041_toi_308_elicit_14.wav
bauma bbola kunkomwe ya museenga 	16	4605	Female	toi	221213-092248_toi_b9a_elicit_21.wav
moota yamuzundano yamubala wacikambwe waselemuka kuzwa mumugwagwa akuuma zyakumoota cituba 	16	8780	Female	toi	221212-115841_toi_b9a_elicit_9.wav
sikweembela ng ombe wafwuuswa naali kuyanda kujatilila bbiza njatantide mumuzundano 	16	9324	Female	toi	221212-095230_toi_b9a_elicit_16.wav
ulelede mwana ujisi peni mumanza kazingaila a cibbokisi zyonse zyobilo zisitilidwe a pulanga 	16	11048	Female	toi	221210-181328_toi_b9a_elicit_17.wav
elyo inzala niyakaba koonse koonse kunyika josefa wakajalula mavuko oonse waabila ba egepita zilyo inzala yakakataazya loko munyika yaegepita 	16	13408	Female	toi	221230-203112_toi_b9a_elicit_8.wav
imbono zitamani abululami micelo yangu mibotu kwiinda ingolida ingolida iisalala ncendenga ncibotu kwiinda insiliva loko 	16	12364	Female	toi	221213-132311_toi_b9a_elicit_10.wav
mabbusu aakaindi aasiya alimwi acisoti cacikambwe ubamba ciluli kubelesya zintu kubika zibuye zya mabwe zibikidwe aciluli 	16	9642	Female	toi	221213-092248_toi_b9a_elicit_4.wav
nkokuti kotola biyo mali wamana ulube zyoonse tee kayi ndalubizyila nduwe 	16	10095	Male	toi	220912-171124_toi_97d_elicit_44.wav
utandipi bucete nanka buvubi undisanine zilyo zyeelede kuti ntakutisyi akukukaka 	16	16493	Male	toi	220916-171743_toi_97d_elicit_6.wav
wakabona mootokala waakwiima ang anda yakazingulukidwe lukwakwa 	16	9823	Male	toi	220912-165131_toi_97d_elicit_28.wav
josefa mbwaakapandulwida balanda ba farao ziloto 	16	6738	Male	toi	221011-180320_toi_308_elicit_12.wav
cimwi ciindi ulajana kuti kaya kakaintu nkaakakwata munsi 	16	4492	Male	toi	220829-113431_toi_0ae_elicit_6.wav
ndalomba kuti mundilekelele kunzila njindabelesya kubamba kaambo aka 	16	9029	Male	toi	220912-174208_toi_97d_elicit_7.wav
kayuni katuba akusiya kaimvwi mumaanza amuntu ujisi nseke zyamalangazuba 	16	6534	Female	toi	221230-121748_toi_b9a_elicit_41.wav
lizibe ncolyaamba alimwi cite ncolikwaambila uzi kuba muntu 	16	5240	Female	toi	220912-144621_toi_707_elicit_26.wav
ambeyo cindi nindaakomena ndakabujanikizya kabucizyanwa budima 	16	4605	Male	toi	220829-123454_toi_0ae_elicit_15.wav
kuti atakucimwi akukusula mbuli inkoli na ipanga na muvwi uubosya mbwabede muntu uulengelela mweenzinyina kaambo cakubeja 	16	19624	Male	toi	220916-181440_toi_97d_elicit_29.wav
balo kuti bamacembele antela bakaintu kufumbwa 	16	2813	Male	toi	220824-212101_toi_0ae_elicit_31.wav
lwako njoomupa zisi ezi zyoonse aboobo njoozuzikizya cikonke ncindakakonka 	16	9460	Female	toi	221230-114451_toi_b9a_elicit_7.wav
pele mubombumoyo ulajana bulemu uugwasyanya asikubba ulisulide buumi bwakwe 	16	14157	Male	toi	220916-164149_toi_97d_elicit_44.wav
ani alakwe mwana oyo mbobwakali bulizyi bwakwe muciba cabo 	16	4900	Male	toi	220825-172540_toi_0ae_elicit_45.wav
nkaambo wakali kuyeeya kuti ambweni ulafwa alakwe mbubonya mbuli bakulana bakwe 	16	9937	Male	toi	221011-174142_toi_308_elicit_4.wav
aciba biyo acibbililo cazuba wakasika kumunzi 	16	3312	Male	toi	220829-121443_toi_0ae_elicit_42.wav
mpawo bukali bwa jakobo bwakabuka nkabela wakakazyanya a labani jakobo 	16	9120	Male	toi	221011-123458_toi_308_elicit_11.wav
kuti naa kuli nkotuyanda kuya tuleelede kuti tucitile 	16	3584	Male	toi	220825-180654_toi_0ae_elicit_6.wav
uli munyama aboobo bantu balaa myoyo yabunyama mbuki nduwe tabeelede kupona atalaanyika 	16	16357	Male	toi	220912-160501_toi_97d_elicit_3.wav
bamakaintu banenede bobilo balakumweta omwe akati kabo ujisi cifotozyo cakuti balifotole 	16	7305	Female	toi	221210-165717_toi_b9a_elicit_5.wav
mbuwakaba civubo ca abrahamu mumeso aabana boonse ba heti aboonse ibakali kunjila mumulyango wamunzi wakwe 	16	10118	Female	toi	221228-202245_toi_b9a_elicit_2.wav
abasimbi akuyanda kuluba zimwi zintu 	16	2404	Male	toi	220829-115108_toi_0ae_elicit_5.wav
balatongooka kapati kukaambo kakuti nsesalede 	16	4945	Female	toi	221228-181007_toi_b9a_elicit_34.wav
mweesyo ukon dolwa ciindi nakwakafwa muntu elyo mukuyanda kuti bamulube muntu oyo wakafwa bala kumba bukoko bwamweesyo 	16	13408	Female	toi	220903-234119_toi_707_elicit_23.wav
tunji tunji ufwida kucizyalilo cakwe 	16	2314	Male	toi	220829-113431_toi_0ae_elicit_10.wav
mpawo bantu bakatolelela cipo eco amali aambi mumaanza aabo a benjamini mwanike wabo banyampuka bainka kuegepita baakwiima kubusyu bwa josefa 	16	12387	Female	toi	221230-204223_toi_b9a_elicit_24.wav
mpawo leza wakapiluka kujulu wamusia nkukonya oko nkwaakaambaula awe 	16	10050	Male	toi	221011-163041_toi_308_elicit_16.wav
bana banji banji balikkede a tefule mponya kana kasankwa kasamide cibaki cisalala kalanga ku cifotozyo 	16	10141	Female	toi	221207-142348_toi_b9a_elicit_2.wav
pesi mulandu tuuligwi cucu 	16	2132	Male	toi	220829-115108_toi_0ae_elicit_39.wav
alimwi lwatatu wakazyala mwana mulombe wamuulika izina lya sela kali ku kezibi naakamuzyala 	16	10095	Male	toi	221011-170850_toi_308_elicit_47.wav
alimwi kuti ino wali kwaamba nzi coonse eeci walo caalama tanaakali kucibona kuti acisyanyina wali kumumenena 	16	13045	Female	toi	221228-105726_toi_b9a_elicit_20.wav
eeci ciya kuleta kukanana kupati tanaakakkomana mudaala naaba anjini 	16	6760	Female	toi	221228-105726_toi_b9a_elicit_38.wav
ono mebo inga ndakubula ncezyi 	16	3539	Female	toi	221203-191722_toi_ee8_elicit_16.wav
lino maanzi aamunkomo naakamaninina wakasowa mwana kunsi lyaciteu cimwi 	16	8507	Female	toi	220929-204510_toi_97d_elicit_17.wav
namwaamba bola nkoya kuli baamba 	16	2041	Male	toi	220825-174423_toi_0ae_elicit_48.wav
caalama wakalimvwa bubi wamvwa wayoowa cakamunyandya mbwaakazyi kutalika kuyoowa 	16	8802	Female	toi	221228-183113_toi_b9a_elicit_46.wav
mukaintu ulabalika balika asyoonto syoonto mumbali lyamugwagwa munsi akalundu lundu kalaa bwizu 	16	7260	Female	toi	221230-121748_toi_b9a_elicit_48.wav
basizibi balacija nekuba kuti taakwe uubatanda pele baluleme balaima mbuli mulavu 	16	15858	Male	toi	220912-191425_toi_97d_elicit_44.wav
bakalusinganya akulusinganya lukwato lwesu bakamwaambila mukaintu wangu 	16	5762	Female	toi	221228-182130_toi_b9a_elicit_42.wav
lemba lugwalo kumupati wako uubeleka 	16	3312	Female	toi	221205-183240_toi_ee8_elicit_44.wav
kuli mwana musimbi ulaa masusu mabotu uusamide nkausu yamubala wanyanzabili asikipa isubila ulasobana mulubuwa lusobanina 	16	13340	Female	toi	221205-160542_toi_b9a_elicit_16.wav
lino wakanjila mwaakabede wisi wati taata wakavuwa kuti mpondi 	16	7260	Female	toi	221230-113547_toi_b9a_elicit_24.wav
nkabela nkukonya oko juda wakabona musimbi mwana wa suwa umwi muntu mu kanana elyo wakamukwata waswanaana awe 	16	15450	Male	toi	221011-170850_toi_308_elicit_44.wav
waiboozya mubwaato mwaakabede lino wakalindila alimwi mazuba aali musanu aabili 	16	10458	Female	toi	220904-185526_toi_0ae_elicit_2.wav
nkabela bweeme bwako tabukooyoomana mbuli micelo yangolida mucisuwo cansiliva 	16	12909	Male	toi	220916-181440_toi_97d_elicit_22.wav
mukaintu ulaamasusu asiya mbi usamide kalembo kakukutaukila kamubala wanyanzabili ausubila wakkala akati kamalubaluba akusambala mumugwagwa wadolopo 	16	14860	Female	toi	221230-122753_toi_b9a_elicit_43.wav
basimubweza twaambo abalo bakayimina amulyango kumubweza zifwanikiso 	16	7305	Female	toi	221228-162240_toi_b9a_elicit_30.wav
mukaintu amwaalumi balaanze 	16	3198	Female	toi	221205-160542_toi_b9a_elicit_1.wav
nkabela kauli mudima atala lyamaanzi malamfu alakwe muuya wa leza wakali kukumba kumba atala lyamaanzi 	16	11184	Female	toi	221228-191455_toi_b9a_elicit_9.wav
chiingabacende wakabayandauda akubakwatilila bana bakwe boonse botatwe mbaakazyala kuli kavwumbu 	16	11026	Female	toi	221228-095833_toi_b9a_elicit_40.wav
ono buya kalo kaambyo aka mbokapandulula nkuti 	16	3289	Male	toi	220829-123454_toi_0ae_elicit_49.wav
zilyo ezyo ziyoobeda nyika ciyobozyo ciligwe mumyaka iili musanu aibili yanzala iiyoosika kucisi ca egepita kuti nyika itafwidilili kunzala 	16	15677	Male	toi	221011-181531_toi_308_elicit_31.wav
icisika biyo nsondo aaba basankwa bakayeeya kut baunke kukweendeenda kubasimbi babo 	16	6965	Female	toi	221204-133851_toi_ee8_elicit_28.wav
bakaleta meenda acibwantu cinji nkujana anyina wali 	16	3244	Male	toi	220825-172540_toi_0ae_elicit_14.wav
mbwabede uupa mufubafuba bulemu mbuli bumvwa buyasa ijanza lyamukolwi mbukabede kasimpi mumilomo yabafubafuba 	16	20191	Male	toi	220916-183449_toi_97d_elicit_45.wav
mwaalumi uusamide sikipa lilamfwu manza ubelesya cikolopyo ca mungunga waji mu mugwagwa 	16	7010	Female	toi	221212-091650_toi_b9a_elicit_29.wav
relyo tii nkokubabuzya kuti ino mwaletezya kuli bakwesu 	16	4197	Male	toi	220829-210823_toi_0ae_elicit_9.wav
bamvwe kamumuleka biyo kaya sena natija boobo amulandu watija 	16	5785	Male	toi	220829-115108_toi_0ae_elicit_30.wav
ulikunze lyakwe kabalingizya kumwi basamide zyisani zyacikambwe 	16	5603	Female	toi	221230-131936_toi_b9a_elicit_20.wav
lwando wakali kkede kabala bbuku kukwaanza kwakululyo wakajisi nkomeki yati wakacili kuunda 	16	14565	Male	toi	220907-203915_toi_97d_elicit_13.wav
alo eci cilikasimpe nkaambo kumatalikilo aamwezi oyu kuli mazuba ali cisanu mwaatatu aajisi guwo linji alimwi amakumbi avumba izuba mane kusikila kukumana kwamazuba ayo 	16	20940	Female	toi	220903-234119_toi_707_elicit_47.wav
uululeme takooyoosunzululwa lyoonse pele basizibi tabakooyookala munyika 	16	10821	Female	toi	221213-134611_toi_b9a_elicit_13.wav
uumukasya ulakasya muuwo uli mbuli mafuta mumaanza aakwe lubulo lulanona lubulonyina 	16	16584	Male	toi	220912-191425_toi_97d_elicit_34.wav
walo wakali kulimvwa kuti abuzuba wali kwiindilila kumuyanda 	16	5762	Female	toi	221228-130305_toi_b9a_elicit_12.wav
majwi aasikuvwiya ali mbuli zilyo zinono alanjila mukati kabula mbuli cibelesyo cabulongo cizilulwidwe ansiliva 	16	17174	Male	toi	220912-191425_toi_97d_elicit_15.wav
eciya ciyanga acalo cilinjide mukaambo aka aboobo beelede kweenda nzila yomwe amusimbi 	16	7917	Female	toi	221228-151724_toi_b9a_elicit_39.wav
aba girigasi aba hivi aba ariki aba sini eighteen aba arivadi aba zemari aba hamati 	16	15064	Female	toi	220904-192446_toi_0ae_elicit_26.wav
wakavuwa kuti ndakutumina mwana wampongo kuzwa kutanga wakati sa tokonzyi 	16	10368	Male	toi	221011-174142_toi_308_elicit_14.wav
mubwa mupati ulabalika mubwizu kajisi ntambo kumulomo 	16	4265	Female	toi	221212-092637_toi_b9a_elicit_0.wav
mung anda yamuntu uululeme muli imbono zinji pele impindu yabasizibi ilaleta mafwabi buyo 	16	9188	Female	toi	221213-153842_toi_b9a_elicit_37.wav
elyo ciindi cakufwa kwa israyeli nicakasika kufwaafwi wakaita mwanaakwe josefa wamwaambila kuti 	16	7078	Female	toi	221230-151048_toi_b9a_elicit_5.wav
chifotolo chamunsi chitondezya mwalumi ujisi susu lilamfu ulakuma banjo lya magesi lisalala 	16	8643	Female	toi	221207-211353_toi_b9a_elicit_13.wav
bona myaka iili makumi obile ndakakala kulinduwe imbelele zyako ampongo zyako tazikwe nizyakasowa 	16	14860	Male	toi	221011-123458_toi_308_elicit_14.wav
bana botatwe basamide mayunifoomu abasikusobana cisobano cabbola balundukila bbola yamabala aacikambwe acisikili 	16	8757	Female	toi	221212-131327_toi_b9a_elicit_1.wav
ino kuti naa kacili ncamasimpe kuti baacisyanyina bakaliluleme nibakalikumwaambila kuti wakali cikopo kapati cakuti takozyi akwiiya 	16	13022	Female	toi	221214-101722_toi_b9a_elicit_0.wav
bakati ambweni josefa ulatusula akutuboozezya bubi boonse mbutwakamucitila 	16	6602	Female	toi	221230-144601_toi_b9a_elicit_21.wav
mpawo mupati wabakutausi wakaambila farao kuti sunu ndaibaluka kubisya kwangu 	16	9982	Male	toi	221011-181531_toi_308_elicit_1.wav
elyo kusule lyayeeyo kuyoosika myaka iili musanu aibili yanzala ceo coonse ciyoolubwa munyika ya egepira nkaambo inzala iyoomanisya nyika 	16	14270	Male	toi	221011-181531_toi_308_elicit_25.wav
mpawo jakobo wakamubuzya kuti wence undilwiide izina lyako wakati ino nkaambonzi wabuzya izina lyangu 	16	15903	Male	toi	221011-153723_toi_308_elicit_32.wav
waalumi muchembele wabika sookesi kukuulu kumwi kakkede mumuseenga 	16	7260	Female	toi	221212-085950_toi_b9a_elicit_25.wav
kumamanino uyooba sikulyazina lyakwe muntu mukali ulabusya inkondo 	16	10254	Male	toi	220916-164149_toi_97d_elicit_42.wav
iyisya mwana aende munzila iielede lino akomena takooyooleya mulinjiyo 	16	12750	Male	toi	220916-174104_toi_97d_elicit_16.wav
mwaalumi ooyu uusamide kalukwe kafwwawi uubamba cibumbwa cipati camuseenga kakuli balumi bobilo babbilide mumuseenga baleebelela munsi mwa ambulela yacikambwe 	16	15699	Female	toi	221213-100518_toi_b9a_elicit_14.wav
