sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
muntu mutengwana uuenda cakululama mubotu kwiinda muntu muvubi uupilingene 	16	11003	Male	toi	220912-191425_toi_97d_elicit_49.wav
abalo bakali kumutanda nkokumuleka bamwi bantu bakatalika kumuseka ategwa 	16	4696	Male	toi	220829-210132_toi_0ae_elicit_30.wav
cuuno cakwe cilaimikwa nji mubululami utalilemeki kubusyu bwamwami nekuba kwiima mubusena bwabalemu 	16	16425	Male	toi	220916-181440_toi_97d_elicit_17.wav
naakasika akubuzya nkwaakaajana maila manji al boobu 	16	4265	Male	toi	220829-121443_toi_0ae_elicit_22.wav
cakali kwiibilizya kapati ono nkocili cimwi 	16	2994	Male	toi	220829-113431_toi_0ae_elicit_42.wav
katobolo kumweenzyinyina inga ndakudubula awa bantu bali mucibuye kabataimvwide kulila 	16	13567	Male	toi	220912-160501_toi_97d_elicit_26.wav
lino oko nkutwakabede kakuli umwi mulombe mu hebrayo mulanda wasilutwe wabatabilizi 	16	15495	Male	toi	221011-181531_toi_308_elicit_4.wav
kuti naa kuli nkotuyanda kuya tuleelede kuti tucitile 	16	3584	Male	toi	220825-180654_toi_0ae_elicit_6.wav
mbotazyi uya kuba mweendo alimwi akusika kumunzi 	16	2904	Male	toi	220829-210823_toi_0ae_elicit_17.wav
tapaakafwa mpoona wakacili kulanga halo wakaita mutelampondo cindi cabili 	16	12137	Male	toi	220912-160501_toi_97d_elicit_49.wav
nkabela mulangi wantolongo wakabika baange boonse buyo bamuntolongo mumaanza aa josefa aboobo kufumbwa cintu cakacitwa oko ngonguwe wakali kucicita 	16	16244	Male	toi	221011-180320_toi_308_elicit_9.wav
wakamuzonda mbuli buzondene bantu anzoka banga mpubaswaana nkulwana 	16	10776	Male	toi	220907-203915_toi_97d_elicit_19.wav
lino wakaminta wazyala mwana mulombe wamuulika izina lya eri 	16	7759	Male	toi	221011-170850_toi_308_elicit_45.wav
muvubi uleendelezya mutengwana sizikoloto ngumuzike wasikukolotya 	16	16040	Male	toi	220916-174104_toi_97d_elicit_17.wav
cakaile kuba ceenzya mubili wakaamba mutelampondo cakutwanga amulimo ngwacita 	16	10844	Male	toi	220912-174208_toi_97d_elicit_40.wav
ono mbwaakabukila umwi muntu munkamu yesu ategwa 	16	4832	Male	toi	220829-123454_toi_0ae_elicit_37.wav
amwaambe luselo lunji azipo zinji mbubonya mbuli mbumuyanda njoomupa ncomwaamba pele amundipe musimbi mukwate 	16	20123	Male	toi	221011-160540_toi_308_elicit_26.wav
cabantu bantu bakali kupenga kapati bamwi bakali 	16	3017	Male	toi	220829-121211_toi_0ae_elicit_1.wav
mbuli munzi uumwayidwe uubula bulambo mbwabede muntu uuteendelezyi moyo wakwe 	16	13975	Male	toi	220916-181440_toi_97d_elicit_38.wav
wamana webo waagonya kuti upapalisye kucita zyabumpelenge ndakupandaula caanza 	16	10481	Male	toi	220912-160501_toi_97d_elicit_27.wav
nkabela baya bateelela balavwuwa akumukazika moyobalati 	16	4560	Male	toi	220829-113431_toi_0ae_elicit_21.wav
baamba cintu cipya cibotu 	16	1633	Male	toi	220829-123454_toi_0ae_elicit_24.wav
mulandu wamucisi boons basazinyoko inga kabaubwene 	16	2994	Male	toi	220829-115108_toi_0ae_elicit_46.wav
simweendaa like kaamutola kalonga 	16	2291	Male	toi	220825-172540_toi_0ae_elicit_21.wav
nkabela bweeme bwako tabukooyoomana mbuli micelo yangolida mucisuwo cansiliva 	16	12909	Male	toi	220916-181440_toi_97d_elicit_22.wav
pele mutengwana uucenjede ulamvwisya mbwabede na baluleme bazunda bulemu bulavula 	16	12773	Male	toi	220916-164149_toi_97d_elicit_5.wav
kukala acooko cakulululi lwang anda nkubotu kwiinda kukala amwanakazi silwaambwe mung anda impati 	16	14951	Male	toi	220916-171743_toi_97d_elicit_39.wav
mbobaya kubona bajisi milwi yamali italibonyi mbobakaijana 	16	8462	Male	toi	220907-201714_toi_97d_elicit_31.wav
pele zilicenjede loko lumoma talujisi inguzu pele lulabamba zilyo zyalo ciindi camainza 	16	16085	Male	toi	220916-171743_toi_97d_elicit_23.wav
lino wakanyampuka waya kulinguwe wasamununa intambala njakasamide wasama zyakusama zyabunabutema bwakwe 	16	12432	Male	toi	221011-174142_toi_308_elicit_18.wav
mbwabede muntu mubi uuendelezya bacete silutwe uubula busongo ulapenzya loko 	16	10935	Male	toi	220916-164149_toi_97d_elicit_9.wav
pesi tunji tunji kujanika kuti muntu oyu walaya boobu 	16	3720	Male	toi	220825-180654_toi_0ae_elicit_2.wav
liya nobwau mbulala busiku mwayeeya musinzo pesi nokuba inga 	16	4877	Male	toi	220829-113431_toi_0ae_elicit_44.wav
ino mulombe naa tozyi kuti dime sibukali buyuna uutaciboni kabotu cakukkalwa ampombe wanio sunu ulacibona 	16	15427	Male	toi	220907-203915_toi_97d_elicit_35.wav
elyo sekemu wakaambila hamori wisi kuti kondeendela oyo musimbi nkamukwate 	16	10572	Male	toi	221011-160540_toi_308_elicit_15.wav
ndalumba ncibi kubeja nkaambo mebo inga limwi nseya kwaatola kumpali zyabukoko 	16	12546	Male	toi	220912-165131_toi_97d_elicit_4.wav
nkabela wakalailila sitanga mutaanzi kuti akuswana esau mukulana wangu akubuzya kuti uli wani uya kuli azeezi nzojisi nzizyani 	16	14020	Male	toi	221011-153723_toi_308_elicit_17.wav
naakaa ngululwa bakamubuzya mbuli mbwaakacibona ndakamvwa ukonkomona acijazyo 	16	11116	Male	toi	220907-201714_toi_97d_elicit_7.wav
ndakayoowa kapati cakunga mizeezo yakandimana mpamunya ndakabona kuti fwooni yakuzyuli tibakaikosaula 	16	14157	Male	toi	220907-201714_toi_97d_elicit_4.wav
uutobela bululami aluzyalo ulajana buumi abulemu musongo ulalwisya munzi wabasintaze 	16	19602	Male	toi	220916-174104_toi_97d_elicit_1.wav
relyo muntu wakalumba biyo kapati cinicini 	16	3335	Male	toi	220829-121443_toi_0ae_elicit_29.wav
lino juda naakabona wakayeeya kuti ngusimamambe nkaambo kavumbide busyu bwakwe 	16	9211	Male	toi	221011-174142_toi_308_elicit_11.wav
alimwi mwalanga basimbi amatanga abantu mwauwika 	16	3267	Male	toi	220829-113431_toi_0ae_elicit_45.wav
mbwabede mutumwa uusyomeka kulibaabo bamutuma ulabusya myoyo yabami bakwe 	16	14315	Male	toi	220916-181440_toi_97d_elicit_25.wav
kupwaya nsuwa mbutezi nsuwa 	16	1883	Male	toi	220829-115108_toi_0ae_elicit_6.wav
esau wakuti ndijisi kale zinji mwanike kolibambila nzojisi 	16	10141	Male	toi	221011-153723_toi_308_elicit_48.wav
ntootu tusimpi atumwi twa solomoni ntubakalembulula bantu bahezekiya mwami wa juda 	16	11593	Male	toi	220916-181440_toi_97d_elicit_13.wav
pele cilamukataazya kuliboozya kumulomo wakwe mutolo musongo mumeso aakwe mwini 	16	10821	Male	toi	220912-191425_toi_97d_elicit_9.wav
lwando wakalanga kabotu kabotu akulisansamuna til azisani 	16	7804	Male	toi	220907-203915_toi_97d_elicit_23.wav
wakavwiila akumwitila mukati kumwi kapenuna bbuku lyaavwumbide katobolo akasando 	16	11684	Male	toi	220912-174208_toi_97d_elicit_27.wav
atunyamuke tuye ku beteli nkayake cipaililo cibe ca leza oyo iwakandivuwa mubuzuba bwamafwabi aangu iwakandisindikila mukweenda kwangu koonse 	16	16198	Male	toi	221011-163041_toi_308_elicit_4.wav
kaindi kwakanjila nzala mpati mumwi mucisi 	16	2246	Male	toi	220829-121211_toi_0ae_elicit_0.wav
wakafwumuna katambala munkomwi akutalika kulisinda misozyi 	16	6987	Male	toi	220907-201714_toi_97d_elicit_37.wav
misunta yamaila mukati kamuunda elyo musunta wangu wakabuka waimikila amisunta yanu yakuuzyunguluka yaukotamina 	16	12795	Male	toi	221011-170850_toi_308_elicit_3.wav
ncobeni wakaleya akulomba meenda 	16	1996	Male	toi	220825-172540_toi_0ae_elicit_12.wav
walo kuti ukamubuzye ncaakakucitila obuya 	16	2450	Male	toi	220825-180654_toi_0ae_elicit_23.wav
uusya cilindi ulawida mulincico uukunkulisya ibbwe lilamupilukila 	16	13657	Male	toi	220912-191425_toi_97d_elicit_19.wav
kuti wakaba bumbi kuzwa cindi ncaakamubwene mutelampondo 	16	7940	Male	toi	220912-174208_toi_97d_elicit_29.wav
mbamunya bacaala abo balacimvwa kuseswa akulunga nkaambo 	16	3516	Male	toi	220829-115108_toi_0ae_elicit_45.wav
bumwi buzuba uya kupenga cibi 	16	1905	Male	toi	220825-172540_toi_0ae_elicit_27.wav
balo bana bacaale bakagama biyo kuya musyokwe mukuliseenya bacaale akusiya bukwazi muranda 	16	7282	Male	toi	220825-174423_toi_0ae_elicit_34.wav
nkabela wakabungika zilyo zyoonse zyamyaka iili musanu aibili yaceo munyika ya egepita walondola zilyo muminzi 	16	11729	Male	toi	221011-181531_toi_308_elicit_48.wav
kuti simweenda like haamutola kalonga antela kabati mweenda 	16	4242	Male	toi	220825-172540_toi_0ae_elicit_23.wav
jakobo mbwaakasinana a leza 	16	2722	Male	toi	221011-153723_toi_308_elicit_23.wav
kuti kuli cila kumbo 	16	1383	Male	toi	220829-210823_toi_0ae_elicit_4.wav
ulatangala ulamubungika nobeenzinyina 	16	2949	Male	toi	220829-113431_toi_0ae_elicit_49.wav
uumukasya ulakasya muuwo uli mbuli mafuta mumaanza aakwe lubulo lulanona lubulonyina 	16	16584	Male	toi	220912-191425_toi_97d_elicit_34.wav
uyooendelezya ing anda yangu abantu bangu boonse baleelede kulibamba mbubonya mboamba mubwami luzutu njooba mupati kwiinda nduwe 	16	13703	Male	toi	221011-181531_toi_308_elicit_35.wav
bakaambilana umwi aumwi kumweenzinyina kuti ngooyo siziloto wasika 	16	8462	Male	toi	221011-170850_toi_308_elicit_20.wav
pele na basizibi mbobeendelezya bantu balatongela uuyandisya busongo ulabotezya wisi 	16	13362	Male	toi	220916-164149_toi_97d_elicit_24.wav
esau wakatola banakazi bakwe bana bakwe balombe bana bakwe basimbi abasing anda bakwe boonse 	16	10617	Male	toi	221011-163041_toi_308_elicit_40.wav
nkaambo kubona busyu bwako kuli mbubonya mbuli kubona busyu bwa leza wanditambula kabotu 	16	7713	Male	toi	221011-160540_toi_308_elicit_0.wav
amwi makani aa jakobo abana bakwe izaka mbwaakafwa 	16	8462	Male	toi	221011-163041_toi_308_elicit_26.wav
ndalota cilota acimwi ndalota kuti izuba amwezi anyenyeezi zili ikumi aimwi zyoonse zyandikotamina 	16	10141	Male	toi	221011-170850_toi_308_elicit_7.wav
lino jakobo wakamvwa kuti wasofwaazya dina mwanaakwe musimbi pele bana bakwe 	16	10436	Male	toi	221011-160540_toi_308_elicit_16.wav
mbuli muntu uusamununa cikobela mubuzuba bwampeyo na mbuli ndulwe acilonda 	16	15586	Male	toi	220916-181440_toi_97d_elicit_31.wav
yaa twakaunka buyo antoomwe amwanooyo musyokwe 	16	2745	Male	toi	220825-172540_toi_0ae_elicit_46.wav
ukabone bakulana bako na bali kabotu azyalo imbelele na zili kabotu uzoondaambile makani 	16	10731	Male	toi	221011-170850_toi_308_elicit_14.wav
basizibi balacija nekuba kuti taakwe uubatanda pele baluleme balaima mbuli mulavu 	16	15858	Male	toi	220912-191425_toi_97d_elicit_44.wav
alimwi mebo iwangu ndakulumba kapati kumulimo mubotu ngookoonda 	16	10322	Male	toi	220912-160501_toi_97d_elicit_42.wav
mbubonya mbundaambila farao kale leza watondezya farao ncayoocita 	16	10504	Male	toi	221011-181531_toi_308_elicit_23.wav
uuya muntu bukandu waakunjila mumakwe utana akwaanzyigwa 	16	4219	Male	toi	220829-210132_toi_0ae_elicit_31.wav
lino simalelo wakwe naakamvwa majwi aamukaakwe ngaakamwaambila aakuti mbuboobo mulanda wako mbwandicitila bukali bwakwe bwakabuka 	16	16720	Male	toi	221011-180320_toi_308_elicit_6.wav
josefa mbwaakabikwa muntotongo lino josefa kali aciwa cibotu keebeka loko 	16	11298	Male	toi	221011-174142_toi_308_elicit_42.wav
malili aampongo alakuvulila alaba zilyo zyabasing anda bako akulela bana bako basimbi 	16	13839	Male	toi	220912-191425_toi_97d_elicit_43.wav
nepenga buti ndati kolangilila biyo mulongaangu 	16	2586	Male	toi	220829-210132_toi_0ae_elicit_41.wav
umujate na walisyomezya mumwanakazi muzwakule muntu uufuma akulongezya mweenzinyina ajwi ipati 	16	15926	Male	toi	220912-191425_toi_97d_elicit_32.wav
lwando kakasaanguna kumumwangula katobolo naya kulileka ansi mbuli citende maanza kalijatilila mpoyakanjila nkulu 	16	19057	Male	toi	220912-160501_toi_97d_elicit_48.wav
kunyina mutonga utazyi antela utayandi mabisi 	16	3085	Male	toi	220829-115108_toi_0ae_elicit_7.wav
tozyi sena kuti bantu bakabona nswi mumeenda 	16	2563	Male	toi	220829-113431_toi_0ae_elicit_12.wav
aboobo tabayandi kunyonganyizigwa ino ndunywe bani nomukanana 	16	8938	Male	toi	220912-160501_toi_97d_elicit_34.wav
lino baleza bako kufumbwa uubajisi ncobeni takooyoopona okuno kumeso aabakwesu lingula 	16	8507	Male	toi	221011-123458_toi_308_elicit_3.wav
amuntu sinkazi ulavuzya milandu kulisumpula kwamuntu kulamufwinsya 	16	12410	Male	toi	220916-164149_toi_97d_elicit_43.wav
alimwi farao wakaambila josefa kuti ndime farao ncobeni taakwe muntu uuyoonyampula 	16	7486	Male	toi	221011-181531_toi_308_elicit_41.wav
utayubununi makani aasisidwe aamuntu umbi ambweni uukuswiilila ulakuusya insoni 	16	13748	Male	toi	220916-181440_toi_97d_elicit_21.wav
mootokala wakanyona kuzwa mumugwagwa mupati mupulisa wakabalikisya alimwi kutegwa aweenzye mootokala 	16	14361	Male	toi	220912-165131_toi_97d_elicit_27.wav
pesi kube boobo bumwi buzuba mwana mbwatayeeyede akuti inga ndajaya nsuwa 	16	6534	Male	toi	220829-115108_toi_0ae_elicit_14.wav
uuololokede munzila yakwe ulasesemya basizibi ngaaya majwi aa aguri mwana wa jake cilengano 	16	13725	Male	toi	220916-164149_toi_97d_elicit_48.wav
nkaabona kaligwa ulabona kamwi walya kamwi nkuvwunga mumulembo nkutolela bana kunanda 	16	7623	Male	toi	220824-212101_toi_0ae_elicit_32.wav
limwi umwi wamuli ndinywe wakopwa kaindi ulizyi avebo kuti kuli bamwi 	16	6465	Male	toi	220829-113431_toi_0ae_elicit_47.wav
mbubonya obo muntu ulanona busyu bwamweenzinyina uubamba mukuyu ulalya micelo yawo 	16	15291	Male	toi	220912-191425_toi_97d_elicit_35.wav
ooyo muntu wakaamba kuti yabota minimba yakaya 	16	5059	Male	toi	220829-123454_toi_0ae_elicit_43.wav
niya kasika muntu wakatalika kusibila akuti zwii nakee 	16	5150	Male	toi	220829-121443_toi_0ae_elicit_7.wav
haamwaandwe wakanjizya mootokala wakwe mulukwakwa iwang anda yokwa lwando akuya kuuimika munsi munsi 	16	12568	Male	toi	220907-203915_toi_97d_elicit_2.wav
mupulisa wakayeeya kuti nkokuti haamwaandwe wakakamvwa kalangu kakwe 	16	10504	Male	toi	220912-165131_toi_97d_elicit_26.wav
zwii mbya kobikaansi mujulu nsekwe keembe 	16	4219	Male	toi	220829-121443_toi_0ae_elicit_8.wav
kulombela mwana awalo walya 	16	1792	Male	toi	220825-172540_toi_0ae_elicit_15.wav
wakajalula cijazyo cazyuli wasama nzyete yakwe alimwi wacenka mulimo wakwe kamamanino 	16	15540	Male	toi	220912-165131_toi_97d_elicit_14.wav
bamapulisa bakaamba kuti banabuleya heeled kwaambiliya bantu 	16	7736	Male	toi	220907-201714_toi_97d_elicit_30.wav
nkaambo ulayeeya yeeya mumoyo wakwe ulaamba kuti kolya akunywa nekubaboobo moyo wakwe tuuli ayebo 	16	16720	Male	toi	220916-174104_toi_97d_elicit_40.wav
mpawo rubeni naakaboola kudindi akujana kuti josefa tacimo wakadeluula zyakusama zyakwe 	16	9460	Male	toi	221011-170850_toi_308_elicit_33.wav
kaciba biya amiciso mibi mafuwa cikulekele 	16	5694	Male	toi	220824-212101_toi_0ae_elicit_6.wav
azine ziendeenda cakuyoosya mulavu mupatikampatila kubanyama uutatandwi kumunyamanyina naba omwe 	16	18807	Male	toi	220916-171743_toi_97d_elicit_27.wav
nkabela yakamwaambila kuti 	16	1678	Male	toi	220829-121443_toi_0ae_elicit_11.wav
wakati kondipa cinamatizyo cako antambo yako amusako uuli mujanza lyako 	16	9801	Male	toi	221011-174142_toi_308_elicit_16.wav
tende ngulembwe caamba kuti bamwi buzuba mbotazyi 	16	3448	Male	toi	220829-210823_toi_0ae_elicit_22.wav
mutengwana uupenzya mucetenyina uli mbuli imvula yamucobocobo litapi zilyo 	16	13385	Male	toi	220912-191425_toi_97d_elicit_46.wav
kwakaceede biyo mwezi omwe kuti atumbuke kwategwa wakafwa nkaambo kakuti moyo wakayaswa cindi zigwebenga 	16	13022	Male	toi	220907-201714_toi_97d_elicit_26.wav
aletelezye tucelo celo tuligwa kubana kuti mukeende 	16	3834	Male	toi	220824-212101_toi_0ae_elicit_27.wav
ndabonwa wakavwiila mutelampondo kumwi kakkala acuuno cakali kumpela aatebule lyokwa haamwaandwe 	16	13362	Male	toi	220912-174208_toi_97d_elicit_36.wav
mpawo balanda basimbi abana babo bakaswena afwaafwi bakotama 	16	9846	Male	toi	221011-153723_toi_308_elicit_45.wav
wakayandaula pepa lyakulembela mpaakali kulemba lugwalo akutalika nomuyandwa nobabetesi 	16	14520	Male	toi	220912-174208_toi_97d_elicit_6.wav
bakakkomana bana bakazumanana kusobanya zidooli hamwaandwe wakabafwida luse bana wakayeeya 	16	11729	Male	toi	220907-203915_toi_97d_elicit_7.wav
anukuti tabana kusalazigwa kubusofwi bwabo bantu bamwi nkobali ma meso aabo alalisumpula 	16	15427	Male	toi	220916-171743_toi_97d_elicit_11.wav
twasyomezya beenzuma kuti ndaboola cindi cili boobu 	16	2790	Male	toi	220825-180654_toi_0ae_elicit_16.wav
tunji tunjiulabamvwa 	16	1542	Male	toi	220829-113143_toi_0ae_elicit_46.wav
nkabela leza wakamwaambila kuti izina lyako nduwe jakobo pele tokooyooambwa limbi kuti nduwe jakobo pe izina lyako liyooba israyeli 	16	12954	Male	toi	221011-163041_toi_308_elicit_12.wav
mpawo jakobo wakavwiila labani kuti ndakali kuyoowa nkaambo ndakali kuyeeya kuti ulandinyanzya bana bako basimbi kuti ntainki abo 	16	14406	Male	toi	221011-123458_toi_308_elicit_2.wav
wakaya musyokwe mukuyanda musamu mubotu wakufwala ngoma yakusambala 	16	6375	Male	toi	220829-210823_toi_0ae_elicit_26.wav
nkabela wakamutansika munkalaki yabili njaakajisi nkabela bakali koongolola kubusyu bwakwe kuti amukotame 	16	14724	Male	toi	221011-181531_toi_308_elicit_39.wav
azyila kukusela asika kumunzi balamubuzya basazinyina kuti 	16	3811	Male	toi	220824-212101_toi_0ae_elicit_45.wav
nizyakamudubula ntobolo anselelo aankolo haatimba kwategwa wakatyoka tubambo tobilo 	16	11661	Male	toi	220907-201714_toi_97d_elicit_27.wav
onaawa lyaamba zisobano antela zilengwa 	16	2745	Male	toi	220829-113431_toi_0ae_elicit_38.wav
mpoonya awo boonse ibakali kunjila mumulyango wamunzi wakwe bakaswiilila hamori a sekemu mwanaakwe 	16	12319	Male	toi	221011-160540_toi_308_elicit_40.wav
ino oyu muntu wakali kwaambanzi 	16	2200	Male	toi	220829-123454_toi_0ae_elicit_42.wav
wacita kabotu ono kozwa awo acuuno maanza koliingide amutwe uyaame kubwaanda oko 	16	15677	Male	toi	220912-160501_toi_97d_elicit_28.wav
mukaintu naakwatwa kwatwa ulayandwa kapati kumulumi 	16	3698	Male	toi	220829-123454_toi_0ae_elicit_31.wav
mbooletela mulandu mpamunya nkuseswa akulunga mpawo 	16	3652	Male	toi	220829-115108_toi_0ae_elicit_24.wav
mbwabede uupa mufubafuba bulemu mbuli bumvwa buyasa ijanza lyamukolwi mbukabede kasimpi mumilomo yabafubafuba 	16	20191	Male	toi	220916-183449_toi_97d_elicit_45.wav
amane wakaenzya mootokala cakutakomba kuzwa mulubuwa 	16	8916	Male	toi	220907-203915_toi_97d_elicit_1.wav
kaambiiwa kapati bantu baya bayanda kwiide kwiibwa zimbo 	16	4083	Male	toi	220829-115108_toi_0ae_elicit_4.wav
nkabela nkukonya oko juda wakabona musimbi mwana wa suwa umwi muntu mu kanana elyo wakamukwata waswanaana awe 	16	15450	Male	toi	221011-170850_toi_308_elicit_44.wav
yabota minimba yakaya kuli lukumba 	16	2835	Male	toi	220829-123454_toi_0ae_elicit_34.wav
uukalalilwa jehova ulawida mulincico bufubafuba bulaangidwe mumoyo wamwana pele musako wakukomya ulabutanda 	16	17991	Male	toi	220916-174104_toi_97d_elicit_24.wav
pesi mulandu tuuligwi cucu 	16	2132	Male	toi	220829-115108_toi_0ae_elicit_39.wav
nkaambo kakuti wakaampa intelebelo yacibelo ca jakobo kumulambi wakasolo 	16	10300	Male	toi	221011-153723_toi_308_elicit_37.wav
lino necakaba ciindi mwana wa suwa ngonguwe muka juda wakafwa 	16	6556	Male	toi	221011-174142_toi_308_elicit_6.wav
mpawo esau wakanyampuka mubuzuba obo mbubonya kuti apiluke ku seiri 	16	6602	Male	toi	221011-160540_toi_308_elicit_7.wav
twaamba cintu coonse cakunyangana lyoonse cintu 	16	2586	Male	toi	220829-210823_toi_0ae_elicit_45.wav
elyo wakati undileke njiinke nkaambo bwaamba kuca pele wakavuwa kuti nsikookuleka pe cita utaangune kundilongezya 	16	7577	Male	toi	221011-153723_toi_308_elicit_29.wav
mapenzi alike ngaatupa kucita zintu nzyotutayandi 	16	2994	Male	toi	220829-210132_toi_0ae_elicit_39.wav
beenzu bakaide kuumuma akugunwa 	16	1905	Male	toi	220829-210823_toi_0ae_elicit_12.wav
mpawo leza wakapiluka kujulu wamusia nkukonya oko nkwaakaambaula awe 	16	10050	Male	toi	221011-163041_toi_308_elicit_16.wav
sena lino waka mvwambokabelesegwa kaambyo aka 	16	2359	Male	toi	220825-172540_toi_0ae_elicit_0.wav
syacaaba ulajana coolwe nkaambo ulaabana zilyo zyakwe abatengwana 	16	10073	Male	toi	220916-174104_toi_97d_elicit_19.wav
nkabela naakabona kuti tamuzundi wakaampa intelebelo yacibelo cakwe aboobo intelebelo yacibelo ca jakobo yakakwiduka mukusinana kwabo 	16	13612	Male	toi	221011-153723_toi_308_elicit_28.wav
ino kociswa nduwe ousyi naanga mbubo 	16	5558	Male	toi	220824-212101_toi_0ae_elicit_7.wav
inkulu yakacuuma cifwanikiso mpocili akati kati wakacimatula cifwanikiso amane wacizazaula 	16	12115	Male	toi	220907-201714_toi_97d_elicit_47.wav
jakobo mbwaakayaka cipaililo caku beteli lino leza wakaambila jakobo kuti 	16	9392	Male	toi	221011-163041_toi_308_elicit_1.wav
ono banywe boobo bukoko ooyo musankwa bakatalika 	16	4129	Male	toi	220829-205441_toi_0ae_elicit_25.wav
bakaamba kale kuti mwanaa nsya lyoonse ufwida kucizyalilo 	16	3924	Male	toi	220829-113431_toi_0ae_elicit_24.wav
pele naakapilusya ijanza lyakwe mweenzinyina wakazwa elyo wakati ma wapola buti yebo nciceeco izina lyakwe ncaakaulikwa kuti ngu perezi 	16	15109	Male	toi	221011-174142_toi_308_elicit_31.wav
zuba lyakali kubala kapati nzala anyota yakatoonda mulimo 	16	3448	Male	toi	220825-174423_toi_0ae_elicit_25.wav
nitwakapiluka twakainda amunzi wabantu 	16	2178	Male	toi	220825-174423_toi_0ae_elicit_26.wav
babelesya kaambyo aka mbaabaya bantu balimbwa mulandu 	16	3607	Male	toi	220825-174423_toi_0ae_elicit_11.wav
kufwa bamwi bakali kukolwa micelo 	16	1678	Male	toi	220829-121211_toi_0ae_elicit_2.wav
mbookabwenye banyoko liya ncookali kunditukila 	16	2586	Male	toi	220825-174423_toi_0ae_elicit_1.wav
alimwi na wayeeya bubi vumba mulomo wako ajanza nkaambo kusuka malili kulaleta maumba 	16	14928	Male	toi	220916-171743_toi_97d_elicit_29.wav
ncobeni uleelede kuziba imbelele zyako mbozibede akubika moyo wako kumatanga aako 	16	16607	Male	toi	220912-191425_toi_97d_elicit_40.wav
sena tonacibona webo mebo eci ndakacibona kale 	16	3130	Male	toi	220829-113431_toi_0ae_elicit_30.wav
mutolo ulaamba kuti kuli mulavu munzila kuli butambo mumigwagwa mbuli ikoma mbolizumuka 	16	3221	Male	toi	220916-183449_toi_97d_elicit_49.wav
ndimugwasye acisya mwapenga nzi wakabuzya naakacenguluka kuti balangane amupulisa ovu 	16	13476	Male	toi	220912-165131_toi_97d_elicit_32.wav
bantu babi tabamvwisyi kubeteka pele basikuyandaula jehova balamvwisya 	16	14837	Male	toi	220912-191425_toi_97d_elicit_48.wav
wakaambila labani kuti ino mulandunzi ngundabisya nkaambonzi nowanditobela obo cabukali 	16	10300	Male	toi	221011-123458_toi_308_elicit_12.wav
kwasika kaambyo kabelesegwa 	16	1905	Male	toi	220825-174423_toi_0ae_elicit_9.wav
nibakazumanana kumubuzya mubelesi oyu wakacibikka atuba kuti ciindi bantu aba nibakasika 	16	13385	Male	toi	220907-201714_toi_97d_elicit_16.wav
taakwe busongo taakwe luzibo taakwe lulayo lukonzya kubisizya jehova 	16	11071	Male	toi	220916-174104_toi_97d_elicit_9.wav
yaandeene azimwi zintu zyaandecne zikonzya kucelesya muntu 	16	3176	Male	toi	220825-180654_toi_0ae_elicit_12.wav
wakabweza cifwanikiso akucimatika kukkabati amane wakasosoloka waakuyaama kubwaanda akutondezya 	16	14724	Male	toi	220907-201714_toi_97d_elicit_45.wav
koamba omukalima waakuleta akutyani sunu 	16	3924	Male	toi	220824-212101_toi_0ae_elicit_46.wav
kuzyila ku amelika wakakabikka munkomwi yamukati yajekete 	16	10549	Male	toi	220907-201714_toi_97d_elicit_41.wav
bamapulisa tabatuyeeyeli naaba aniini zyoonse ezyi zyobilo tulazicita kabota kabotu 	16	11638	Male	toi	220912-174208_toi_97d_elicit_43.wav
josefa mbwaakapandulwida balanda ba farao ziloto 	16	6738	Male	toi	221011-180320_toi_308_elicit_12.wav
elyo wakamulongezya mpoonya awo elyo jakobo wakaulika oko kuntu izina lya penueli nkaambo wakati 	16	13794	Male	toi	221011-153723_toi_308_elicit_33.wav
nkabela makani akaba ncobeni mbubonya mbwaakatupandulwida mebo ndakaboozegwa mumilimo yangu pele mweenzuma wakaanzikwa 	16	13362	Male	toi	221011-181531_toi_308_elicit_6.wav
ndakajana musimbi wangu ngutwakali kumvwana kapati cakuti limwi makani aakusika kubazyali bangu 	16	10368	Male	toi	220912-174208_toi_97d_elicit_14.wav
utandipi bucete nanka buvubi undisanine zilyo zyeelede kuti ntakutisyi akukukaka 	16	16493	Male	toi	220916-171743_toi_97d_elicit_6.wav
kufuma kuya kukweeba nkaambo mbabaminidwe 	16	2586	Male	toi	220825-180654_toi_0ae_elicit_29.wav
cisusi camutolo cilamujaya nkaambo maanza aakwe alakaka kubeleka 	16	10685	Male	toi	220916-174104_toi_97d_elicit_4.wav
ang ombe zyakwe amatanga aakwe ang ombe zyakwe zyoonse nzyaakavubide munyika ya kanana 	16	9596	Male	toi	221011-163041_toi_308_elicit_41.wav
takabooli mpamunya mpaankaambo mbila pe 	16	2609	Male	toi	220825-180654_toi_0ae_elicit_3.wav
ndazumina nkaambo wakandimisizya musimbi wangu caalama amane wamupanganina kumujaya kusisikizya cibi ncaakacita 	16	3766	Male	toi	220912-174208_toi_97d_elicit_23.wav
wakavuwa kuti ndakutumina mwana wampongo kuzwa kutanga wakati sa tokonzyi 	16	10368	Male	toi	221011-174142_toi_308_elicit_14.wav
mbwaakacitide mumukowa wa israyeli mukulalika mwana musimbi wajakobo nkaambo cilatondwa kucita obo 	16	8417	Male	toi	221011-160540_toi_308_elicit_21.wav
